,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
156,156,151,166,-1,1,2,3,5,0,0,,,,,,
157,157,152,164,-1,1,2,3,5,0,0,,,,,,
158,158,153,172,1,1,2,3,4,0,1,-2.0,34.0,,,,172.0
159,159,153,167,1,1,2,3,4,0,1,-2.0,56.0,,,,167.0
160,160,156,167,1,1,2,3,3,0,2,-2.0,34.0,,,,167.0
161,161,157,164,1,1,2,3,1,0,4,2.0,25.0,164.0,164.0,1.0,
162,162,157,171,1,1,2,3,4,0,1,-2.0,52.0,,,,171.0
163,163,158,170,1,1,3,2,4,0,1,-2.0,26.0,,,,170.0
164,164,159,175,-1,1,3,2,7,0,-2,,,,,,
165,165,160,180,-1,1,3,2,7,0,-2,,,,,,
166,166,160,176,-1,1,3,2,7,0,-2,,,,,,
167,167,163,172,-1,1,2,2,5,0,-1,,,,,,
168,168,165,181,-1,1,2,1,5,0,-2,,,,,,
169,169,166,179,-1,1,2,1,5,0,-2,,,,,,
170,170,169,180,-1,1,3,0,3,0,0,,,,,,
171,171,169,180,-1,1,3,0,3,0,0,,,,,,
172,174,170,181,-1,1,3,0,3,0,0,,,,,,
173,175,171,181,1,1,3,0,2,0,1,-2.0,65.0,,,,181.0
