,req_id,order_time,desired_time,rental_length
0,0,1,22,32.0
1,1,1,15,52.0
2,2,2,19,42.0
3,3,3,12,37.0
4,4,3,17,89.0
5,5,3,12,29.0
6,6,5,23,56.0
7,7,7,20,35.0
8,8,10,19,35.0
9,9,11,20,93.0
10,10,14,28,34.0
11,11,15,24,27.0
12,12,15,26,15.0
13,13,17,30,36.0
14,14,17,31,18.0
15,15,17,32,41.0
16,16,21,36,200.0
17,17,22,35,27.0
18,18,23,38,68.0
19,19,24,35,57.0
20,20,25,37,29.0
21,21,26,43,85.0
22,22,26,37,64.0
23,23,28,39,35.0
24,24,29,41,74.0
25,25,29,43,26.0
26,26,30,35,15.0
27,27,32,40,48.0
28,28,33,47,80.0
29,29,33,44,62.0
30,30,33,48,13.0
31,31,33,50,45.0
32,32,33,48,25.0
33,33,34,50,36.0
34,34,34,47,26.0
35,35,37,46,30.0
36,36,37,50,43.0
37,37,38,51,40.0
38,38,39,54,25.0
39,39,40,50,72.0
40,40,41,53,26.0
41,41,42,59,38.0
42,42,43,55,50.0
43,43,45,58,24.0
44,44,45,64,64.0
45,45,46,58,44.0
46,46,46,57,36.0
47,47,47,63,45.0
48,48,49,63,24.0
49,49,49,64,109.0
50,50,51,60,11.0
51,51,53,66,40.0
52,52,53,59,39.0
53,53,56,68,42.0
54,54,56,72,47.0
55,55,57,66,25.0
56,56,58,70,32.0
57,57,58,80,38.0
58,58,58,78,29.0
59,59,59,73,85.0
60,60,60,76,76.0
61,61,60,75,27.0
62,62,61,75,42.0
63,63,62,79,33.0
64,64,63,74,26.0
65,65,64,81,38.0
66,66,67,76,31.0
67,67,68,86,68.0
68,68,68,83,34.0
69,69,69,82,43.0
70,70,70,85,52.0
71,71,70,84,50.0
72,72,71,87,35.0
73,73,71,81,25.0
74,74,72,86,37.0
75,75,75,93,80.0
76,76,77,96,32.0
77,77,79,90,61.0
78,78,81,93,20.0
79,79,83,101,50.0
80,80,85,98,43.0
81,81,86,95,43.0
82,82,87,103,15.0
83,83,87,100,53.0
84,84,88,104,64.0
85,85,88,102,16.0
86,86,89,103,38.0
87,87,90,103,22.0
88,88,90,102,23.0
89,89,90,108,20.0
90,90,91,106,60.0
91,91,91,108,29.0
92,92,91,109,29.0
93,93,92,104,27.0
94,94,92,111,67.0
95,95,92,110,33.0
96,96,93,107,37.0
97,97,94,108,60.0
98,98,94,104,64.0
99,99,96,112,34.0
100,100,98,109,136.0
101,101,98,112,80.0
102,102,98,108,27.0
103,103,98,107,42.0
104,104,98,113,56.0
105,105,99,113,39.0
106,106,101,116,14.0
107,107,102,119,51.0
108,108,102,123,48.0
109,109,102,112,43.0
110,110,103,118,28.0
111,111,104,119,41.0
112,112,105,120,53.0
113,113,107,121,44.0
114,114,110,124,40.0
115,115,110,128,21.0
116,116,110,124,24.0
117,117,112,126,50.0
118,118,113,129,62.0
119,119,116,126,25.0
120,120,118,131,64.0
121,121,118,128,56.0
122,122,118,128,66.0
123,123,119,124,51.0
124,124,121,132,41.0
125,125,121,132,21.0
126,126,121,135,38.0
127,127,122,136,31.0
128,128,124,141,36.0
129,129,127,141,69.0
130,130,130,148,22.0
131,131,130,143,23.0
132,132,130,146,55.0
133,133,131,145,34.0
134,134,132,147,29.0
135,135,134,146,16.0
136,136,134,153,61.0
137,137,134,150,63.0
138,138,135,146,35.0
139,139,138,152,104.0
140,140,138,161,68.0
141,141,139,148,30.0
142,142,140,152,37.0
143,143,142,158,34.0
144,144,142,151,57.0
145,145,142,158,22.0
146,146,142,157,30.0
147,147,143,159,105.0
148,148,144,158,40.0
149,149,146,165,24.0
150,150,147,160,65.0
151,151,148,163,78.0
152,152,148,157,50.0
153,153,150,164,31.0
154,154,150,163,52.0
155,155,150,171,30.0
156,156,150,169,21.0
157,157,151,161,36.0
158,158,153,162,47.0
159,159,154,164,72.0
160,160,154,165,42.0
161,161,154,170,43.0
162,162,155,169,23.0
163,163,155,169,33.0
164,164,157,171,27.0
165,165,157,164,43.0
166,166,157,170,29.0
167,168,161,178,87.0
168,169,161,176,25.0
169,170,161,172,42.0
170,171,162,181,9.0
171,172,164,177,33.0
172,173,165,180,27.0
173,174,165,176,53.0
174,175,168,180,25.0
175,176,168,181,38.0
176,177,168,181,35.0
177,178,169,177,39.0
178,180,170,181,25.0
