,req_id,order_time,desired_time,rental_length
0,0,0,10,25.0
1,1,2,18,17.0
2,2,3,24,38.0
3,3,4,18,29.0
4,4,5,17,82.0
5,5,5,17,48.0
6,6,6,17,42.0
7,7,7,16,28.0
8,8,8,28,60.0
9,9,8,17,32.0
10,10,8,22,90.0
11,11,9,22,30.0
12,12,10,25,57.0
13,13,12,27,57.0
14,14,13,24,44.0
15,15,14,28,93.0
16,16,14,24,21.0
17,17,14,26,69.0
18,18,14,25,18.0
19,19,16,33,42.0
20,20,16,27,43.0
21,21,18,35,36.0
22,22,19,34,27.0
23,23,19,32,49.0
24,24,20,35,30.0
25,25,21,29,50.0
26,26,21,34,31.0
27,27,23,36,39.0
28,28,23,35,57.0
29,29,25,36,19.0
30,30,27,42,30.0
31,31,29,47,45.0
32,32,31,48,29.0
33,33,32,43,38.0
34,34,32,46,18.0
35,35,32,47,63.0
36,36,32,51,29.0
37,37,33,48,45.0
38,38,34,53,21.0
39,39,37,48,21.0
40,40,37,51,88.0
41,41,40,54,32.0
42,42,40,53,23.0
43,43,40,56,64.0
44,44,40,53,61.0
45,45,41,55,43.0
46,46,41,55,101.0
47,47,41,62,53.0
48,48,41,51,52.0
49,49,43,59,70.0
50,50,44,56,92.0
51,51,45,61,70.0
52,52,47,60,49.0
53,53,49,66,51.0
54,54,49,62,44.0
55,55,50,62,61.0
56,56,50,63,37.0
57,57,52,67,42.0
58,58,54,69,26.0
59,59,55,66,33.0
60,60,57,70,42.0
61,61,57,68,36.0
62,62,59,75,83.0
63,63,59,70,27.0
64,64,61,78,24.0
65,65,62,75,35.0
66,66,63,78,9.0
67,67,63,76,10.0
68,68,63,78,87.0
69,69,67,86,99.0
70,70,68,79,63.0
71,71,68,84,50.0
72,72,71,86,33.0
73,73,72,85,41.0
74,74,73,93,22.0
75,75,73,90,111.0
76,76,74,85,42.0
77,77,74,88,52.0
78,78,74,90,15.0
79,79,75,94,38.0
80,80,75,92,58.0
81,81,77,97,31.0
82,82,78,90,32.0
83,83,78,95,17.0
84,84,82,94,23.0
85,85,84,96,63.0
86,86,86,101,27.0
87,87,86,97,59.0
88,88,89,102,117.0
89,89,90,113,38.0
90,90,90,107,63.0
91,91,91,107,22.0
92,92,92,103,28.0
93,93,92,108,88.0
94,94,93,107,22.0
95,95,94,109,38.0
96,96,97,112,46.0
97,97,97,109,29.0
98,98,97,108,35.0
99,99,98,108,33.0
100,100,100,118,26.0
101,101,101,112,34.0
102,102,102,115,47.0
103,103,103,114,24.0
104,104,109,126,84.0
105,105,111,125,78.0
106,106,111,123,35.0
107,107,112,123,72.0
108,108,113,128,24.0
109,109,114,131,68.0
110,110,116,133,47.0
111,111,117,135,46.0
112,112,119,128,23.0
113,113,119,134,45.0
114,114,120,130,52.0
115,115,120,128,46.0
116,116,128,142,83.0
117,117,128,146,102.0
118,118,128,145,92.0
119,119,131,151,41.0
120,120,132,152,34.0
121,121,133,152,68.0
122,122,133,151,54.0
123,123,134,151,28.0
124,124,135,145,33.0
125,125,137,148,51.0
126,126,138,157,42.0
127,127,139,153,51.0
128,128,139,152,21.0
129,129,141,155,32.0
130,130,141,154,93.0
131,131,141,149,32.0
132,132,142,151,37.0
133,133,142,156,70.0
134,134,143,158,15.0
135,135,144,156,113.0
136,136,145,157,26.0
137,137,145,160,27.0
138,138,146,164,25.0
139,139,146,168,36.0
140,140,147,157,38.0
141,141,147,160,31.0
142,142,147,157,45.0
143,143,149,165,47.0
144,144,149,164,35.0
145,145,150,163,32.0
146,146,150,159,90.0
147,147,151,163,74.0
148,148,152,159,41.0
149,149,153,171,43.0
150,150,155,166,55.0
151,151,155,172,63.0
152,152,156,168,53.0
153,153,156,168,33.0
154,154,156,168,78.0
155,155,157,171,61.0
156,156,158,171,27.0
157,157,158,174,26.0
158,158,159,167,23.0
159,159,160,173,18.0
160,160,160,167,28.0
161,161,161,181,75.0
162,162,163,181,41.0
163,163,163,178,41.0
164,164,164,178,37.0
165,165,165,178,103.0
166,167,165,179,24.0
167,168,167,179,31.0
168,169,168,182,42.0
169,171,169,181,51.0
