,req_id,order_time,desired_time,rental_length
0,0,1,19,24.0
1,1,2,17,35.0
2,2,4,15,36.0
3,3,6,22,54.0
4,4,6,18,50.0
5,5,7,26,36.0
6,6,7,23,18.0
7,7,8,23,17.0
8,8,11,32,56.0
9,9,12,26,17.0
10,10,12,26,30.0
11,11,15,33,134.0
12,12,15,35,39.0
13,13,15,21,59.0
14,14,18,35,36.0
15,15,19,33,36.0
16,16,19,38,23.0
17,17,20,36,33.0
18,18,21,41,33.0
19,19,22,38,74.0
20,20,23,35,28.0
21,21,24,34,28.0
22,22,24,42,62.0
23,23,25,39,55.0
24,24,26,43,37.0
25,25,28,37,53.0
26,26,29,42,14.0
27,27,32,43,44.0
28,28,33,51,30.0
29,29,34,50,78.0
30,30,36,45,14.0
31,31,36,51,102.0
32,32,36,53,48.0
33,33,39,47,50.0
34,34,39,54,51.0
35,35,41,60,47.0
36,36,42,53,25.0
37,37,44,60,19.0
38,38,45,56,22.0
39,39,45,62,24.0
40,40,45,56,69.0
41,41,48,61,46.0
42,42,48,61,37.0
43,43,48,61,13.0
44,44,48,70,33.0
45,45,49,60,29.0
46,46,49,62,76.0
47,47,51,67,22.0
48,48,51,64,61.0
49,49,51,65,28.0
50,50,51,67,31.0
51,51,55,81,19.0
52,52,56,73,40.0
53,53,57,70,17.0
54,54,57,70,35.0
55,55,58,71,48.0
56,56,60,78,156.0
57,57,60,76,145.0
58,58,63,72,20.0
59,59,63,77,117.0
60,60,64,79,52.0
61,61,64,78,20.0
62,62,66,80,44.0
63,63,68,85,22.0
64,64,68,81,33.0
65,65,72,82,97.0
66,66,73,88,36.0
67,67,73,88,50.0
68,68,73,94,37.0
69,69,73,90,37.0
70,70,74,90,135.0
71,71,76,95,76.0
72,72,77,90,47.0
73,73,77,89,56.0
74,74,80,96,44.0
75,75,80,94,40.0
76,76,80,94,30.0
77,77,81,92,38.0
78,78,81,96,95.0
79,79,82,97,22.0
80,80,84,97,31.0
81,81,85,97,43.0
82,82,85,109,67.0
83,83,88,100,42.0
84,84,89,100,55.0
85,85,89,106,68.0
86,86,90,104,28.0
87,87,92,112,54.0
88,88,93,106,122.0
89,89,93,108,66.0
90,90,93,100,52.0
91,91,94,110,91.0
92,92,94,114,18.0
93,93,94,110,28.0
94,94,95,112,38.0
95,95,97,107,81.0
96,96,98,115,45.0
97,97,98,111,26.0
98,98,98,109,33.0
99,99,98,116,24.0
100,100,99,114,75.0
101,101,100,111,52.0
102,102,100,112,194.0
103,103,100,111,30.0
104,104,101,116,63.0
105,105,102,118,51.0
106,106,104,113,27.0
107,107,105,126,25.0
108,108,105,117,45.0
109,109,105,120,17.0
110,110,106,123,30.0
111,111,107,125,48.0
112,112,108,124,24.0
113,113,108,123,46.0
114,114,108,122,53.0
115,115,110,123,21.0
116,116,111,131,15.0
117,117,112,127,61.0
118,118,114,131,31.0
119,119,114,132,64.0
120,120,114,125,36.0
121,121,115,126,18.0
122,122,115,123,21.0
123,123,116,127,25.0
124,124,119,129,65.0
125,125,119,137,142.0
126,126,121,142,10.0
127,127,121,135,32.0
128,128,121,134,24.0
129,129,122,137,123.0
130,130,122,132,19.0
131,131,124,140,50.0
132,132,124,137,46.0
133,133,124,139,28.0
134,134,126,143,119.0
135,135,126,140,57.0
136,136,126,138,77.0
137,137,127,139,52.0
138,138,129,140,23.0
139,139,129,146,11.0
140,140,131,144,73.0
141,141,131,147,83.0
142,142,132,144,19.0
143,143,134,146,21.0
144,144,135,148,36.0
145,145,137,151,34.0
146,146,137,156,30.0
147,147,137,153,28.0
148,148,139,151,48.0
149,149,139,147,39.0
150,150,142,155,109.0
151,151,144,156,40.0
152,152,144,160,54.0
153,153,144,157,27.0
154,154,145,156,43.0
155,155,146,164,56.0
156,156,147,164,35.0
157,157,147,160,40.0
158,158,148,160,31.0
159,159,148,163,51.0
160,160,148,164,26.0
161,161,148,164,18.0
162,162,149,167,32.0
163,163,149,164,57.0
164,164,151,163,14.0
165,165,151,166,26.0
166,166,151,166,42.0
167,167,151,160,50.0
168,168,152,162,41.0
169,169,154,167,24.0
170,170,156,169,101.0
171,171,158,171,41.0
172,172,159,173,42.0
173,173,160,172,14.0
174,174,161,172,40.0
175,175,161,174,29.0
176,176,163,174,42.0
177,177,163,179,59.0
178,178,163,176,27.0
179,179,165,178,68.0
180,180,166,181,37.0
181,181,167,178,57.0
