,req_id,order_time,desired_time,rental_length
0,0,2,12,67.0
1,1,3,18,47.0
2,2,5,16,31.0
3,3,6,23,31.0
4,4,7,20,65.0
5,5,7,21,70.0
6,6,8,24,39.0
7,7,8,19,30.0
8,8,12,27,40.0
9,9,12,23,54.0
10,10,13,30,21.0
11,11,13,26,34.0
12,12,15,29,20.0
13,13,18,35,83.0
14,14,18,38,27.0
15,15,19,31,32.0
16,16,20,30,24.0
17,17,21,41,29.0
18,18,24,46,22.0
19,19,24,43,29.0
20,20,24,41,62.0
21,21,24,38,49.0
22,22,25,39,30.0
23,23,25,39,80.0
24,24,26,36,46.0
25,25,26,44,18.0
26,26,29,44,43.0
27,27,29,51,47.0
28,28,30,46,23.0
29,29,32,45,79.0
30,30,37,48,31.0
31,31,38,47,31.0
32,32,38,50,47.0
33,33,39,52,50.0
34,34,39,53,57.0
35,35,39,54,40.0
36,36,39,49,30.0
37,37,40,52,24.0
38,38,42,53,11.0
39,39,44,59,33.0
40,40,44,59,23.0
41,41,44,59,21.0
42,42,45,56,27.0
43,43,45,53,67.0
44,44,45,53,35.0
45,45,47,61,40.0
46,46,47,65,27.0
47,47,48,62,71.0
48,48,49,63,51.0
49,49,49,63,17.0
50,50,50,64,63.0
51,51,50,68,19.0
52,52,51,64,50.0
53,53,52,69,44.0
54,54,52,69,48.0
55,55,53,68,34.0
56,56,54,65,38.0
57,57,54,70,43.0
58,58,54,60,46.0
59,59,55,64,36.0
60,60,57,72,43.0
61,61,58,70,74.0
62,62,58,70,60.0
63,63,60,69,48.0
64,64,60,78,27.0
65,65,61,75,31.0
66,66,63,71,10.0
67,67,64,79,64.0
68,68,65,81,31.0
69,69,67,83,20.0
70,70,67,80,5.0
71,71,69,82,45.0
72,72,69,81,44.0
73,73,69,88,165.0
74,74,70,87,17.0
75,75,72,94,45.0
76,76,72,90,41.0
77,77,73,86,34.0
78,78,73,86,23.0
79,79,74,89,52.0
80,80,75,87,39.0
81,81,75,83,62.0
82,82,75,86,38.0
83,83,79,93,19.0
84,84,79,93,43.0
85,85,81,101,24.0
86,86,83,97,28.0
87,87,84,99,53.0
88,88,89,101,20.0
89,89,90,103,42.0
90,90,90,99,27.0
91,91,90,103,61.0
92,92,90,101,39.0
93,93,90,99,47.0
94,94,92,109,75.0
95,95,93,104,15.0
96,96,93,111,56.0
97,97,94,105,42.0
98,98,95,112,59.0
99,99,96,114,60.0
100,100,98,105,27.0
101,101,99,114,34.0
102,102,102,119,27.0
103,103,103,122,37.0
104,104,103,118,77.0
105,105,104,121,46.0
106,106,104,118,70.0
107,107,104,119,7.0
108,108,105,117,89.0
109,109,105,118,34.0
110,110,106,121,31.0
111,111,106,118,17.0
112,112,106,119,19.0
113,113,107,126,37.0
114,114,107,117,36.0
115,115,108,121,29.0
116,116,109,126,43.0
117,117,109,119,29.0
118,118,110,124,41.0
119,119,112,125,73.0
120,120,112,126,31.0
121,121,114,126,35.0
122,122,114,123,69.0
123,123,117,135,45.0
124,124,121,142,30.0
125,125,123,136,32.0
126,126,123,139,57.0
127,127,123,136,120.0
128,128,124,140,42.0
129,129,126,143,22.0
130,130,129,141,21.0
131,131,129,138,49.0
132,132,129,152,69.0
133,133,133,149,57.0
134,134,134,150,27.0
135,135,134,149,26.0
136,136,135,144,32.0
137,137,136,145,42.0
138,138,136,150,72.0
139,139,137,154,32.0
140,140,138,159,26.0
141,141,140,155,31.0
142,142,141,151,28.0
143,143,142,155,12.0
144,144,143,162,24.0
145,145,146,161,32.0
146,146,147,160,47.0
147,147,148,168,29.0
148,148,149,165,17.0
149,149,152,163,31.0
150,150,152,163,59.0
151,151,153,168,19.0
152,152,153,174,142.0
153,153,157,174,28.0
154,154,163,179,67.0
155,155,163,179,58.0
156,156,163,174,49.0
157,157,163,177,94.0
158,158,164,179,9.0
159,159,166,177,30.0
160,160,166,175,90.0
161,161,168,180,52.0
162,163,169,178,69.0
163,165,172,182,31.0
