,req_id,order_time,desired_time,rental_length
0,0,0,13,50.0
1,1,2,16,19.0
2,2,5,16,54.0
3,3,6,16,53.0
4,4,7,19,26.0
5,5,8,28,59.0
6,6,9,26,30.0
7,7,10,23,14.0
8,8,12,29,38.0
9,9,14,23,25.0
10,10,14,30,23.0
11,11,15,35,47.0
12,12,15,23,15.0
13,13,16,31,42.0
14,14,16,32,40.0
15,15,17,28,81.0
16,16,19,33,21.0
17,17,22,34,37.0
18,18,25,42,26.0
19,19,27,46,21.0
20,20,27,39,23.0
21,21,28,38,55.0
22,22,28,39,50.0
23,23,29,42,36.0
24,24,30,44,116.0
25,25,30,41,47.0
26,26,32,48,16.0
27,27,33,46,36.0
28,28,35,46,82.0
29,29,35,50,35.0
30,30,37,49,25.0
31,31,37,56,58.0
32,32,38,54,27.0
33,33,39,53,72.0
34,34,39,51,43.0
35,35,40,56,55.0
36,36,40,47,28.0
37,37,41,59,48.0
38,38,42,53,38.0
39,39,43,60,105.0
40,40,46,60,24.0
41,41,49,67,30.0
42,42,51,65,43.0
43,43,51,65,53.0
44,44,55,66,56.0
45,45,56,68,67.0
46,46,58,73,16.0
47,47,61,75,21.0
48,48,62,80,59.0
49,49,62,76,30.0
50,50,62,78,32.0
51,51,64,75,12.0
52,52,65,77,35.0
53,53,66,79,30.0
54,54,67,75,32.0
55,55,67,83,42.0
56,56,67,80,30.0
57,57,68,76,47.0
58,58,69,84,55.0
59,59,73,86,28.0
60,60,74,86,31.0
61,61,76,90,58.0
62,62,77,88,73.0
63,63,77,96,52.0
64,64,78,85,60.0
65,65,78,94,24.0
66,66,79,96,28.0
67,67,80,98,42.0
68,68,80,94,42.0
69,69,81,94,109.0
70,70,81,97,67.0
71,71,82,99,23.0
72,72,85,97,24.0
73,73,89,101,65.0
74,74,89,101,56.0
75,75,90,108,40.0
76,76,91,110,30.0
77,77,92,103,19.0
78,78,92,111,83.0
79,79,92,106,30.0
80,80,94,106,52.0
81,81,95,111,60.0
82,82,96,115,42.0
83,83,97,109,38.0
84,84,97,107,23.0
85,85,98,107,47.0
86,86,99,116,41.0
87,87,100,112,23.0
88,88,100,115,34.0
89,89,101,112,34.0
90,90,108,125,23.0
91,91,110,123,22.0
92,92,111,120,28.0
93,93,112,127,20.0
94,94,112,123,35.0
95,95,112,125,30.0
96,96,114,127,32.0
97,97,115,134,21.0
98,98,115,134,87.0
99,99,116,128,81.0
100,100,120,132,59.0
101,101,120,138,47.0
102,102,121,137,49.0
103,103,121,133,77.0
104,104,121,136,39.0
105,105,121,140,60.0
106,106,122,139,35.0
107,107,124,133,64.0
108,108,124,145,27.0
109,109,125,143,20.0
110,110,130,143,74.0
111,111,130,148,22.0
112,112,132,146,34.0
113,113,133,149,17.0
114,114,133,150,27.0
115,115,133,143,67.0
116,116,133,146,50.0
117,117,135,144,49.0
118,118,137,146,63.0
119,119,138,153,13.0
120,120,139,154,19.0
121,121,139,159,47.0
122,122,139,151,37.0
123,123,140,159,25.0
124,124,140,154,68.0
125,125,143,158,32.0
126,126,143,152,34.0
127,127,146,166,42.0
128,128,147,158,39.0
129,129,147,159,27.0
130,130,148,164,21.0
131,131,150,168,8.0
132,132,150,172,22.0
133,133,151,167,19.0
134,134,151,164,31.0
135,135,152,157,37.0
136,136,152,171,144.0
137,137,153,171,44.0
138,138,154,163,42.0
139,139,154,166,21.0
140,140,157,173,29.0
141,141,158,170,27.0
142,142,159,170,44.0
143,143,159,180,36.0
144,144,160,173,50.0
145,145,160,172,8.0
146,146,163,175,27.0
147,147,164,173,78.0
148,148,165,179,55.0
149,149,165,173,45.0
150,150,166,182,37.0
151,151,166,179,63.0
152,152,166,180,32.0
153,154,168,182,47.0
