,req_id,order_time,desired_time,rental_length
0,0,2,18,49.0
1,1,6,24,39.0
2,2,6,18,47.0
3,3,7,19,26.0
4,4,8,16,70.0
5,5,8,21,18.0
6,6,13,22,41.0
7,7,13,28,50.0
8,8,13,29,46.0
9,9,14,28,54.0
10,10,14,29,36.0
11,11,16,31,33.0
12,12,16,34,36.0
13,13,16,30,61.0
14,14,18,36,16.0
15,15,19,32,28.0
16,16,23,34,48.0
17,17,25,36,24.0
18,18,26,43,60.0
19,19,28,40,33.0
20,20,28,44,87.0
21,21,28,46,33.0
22,22,29,43,21.0
23,23,30,41,35.0
24,24,33,48,41.0
25,25,35,48,48.0
26,26,35,53,47.0
27,27,36,48,19.0
28,28,39,51,30.0
29,29,40,54,19.0
30,30,40,54,88.0
31,31,41,52,78.0
32,32,41,54,36.0
33,33,41,56,36.0
34,34,42,56,66.0
35,35,42,51,9.0
36,36,42,55,42.0
37,37,43,56,65.0
38,38,45,58,30.0
39,39,45,53,67.0
40,40,48,60,28.0
41,41,49,68,25.0
42,42,51,69,37.0
43,43,52,71,34.0
44,44,55,71,63.0
45,45,56,69,46.0
46,46,57,76,56.0
47,47,57,69,23.0
48,48,57,72,57.0
49,49,57,72,65.0
50,50,58,71,39.0
51,51,59,71,48.0
52,52,61,74,82.0
53,53,62,77,12.0
54,54,62,74,12.0
55,55,65,78,35.0
56,56,69,82,31.0
57,57,69,81,24.0
58,58,70,87,45.0
59,59,70,84,114.0
60,60,71,79,75.0
61,61,71,87,29.0
62,62,72,86,25.0
63,63,73,89,91.0
64,64,73,87,45.0
65,65,73,85,41.0
66,66,74,91,72.0
67,67,74,85,69.0
68,68,74,86,48.0
69,69,74,88,43.0
70,70,75,93,32.0
71,71,76,86,50.0
72,72,76,89,20.0
73,73,77,91,26.0
74,74,77,92,54.0
75,75,78,88,36.0
76,76,79,95,30.0
77,77,82,96,21.0
78,78,86,100,36.0
79,79,86,99,40.0
80,80,87,99,54.0
81,81,87,105,14.0
82,82,87,109,49.0
83,83,88,99,46.0
84,84,89,100,22.0
85,85,91,106,34.0
86,86,91,107,34.0
87,87,92,109,21.0
88,88,92,104,52.0
89,89,92,103,28.0
90,90,92,101,30.0
91,91,93,106,49.0
92,92,94,108,41.0
93,93,95,113,30.0
94,94,96,104,21.0
95,95,97,107,39.0
96,96,98,113,24.0
97,97,98,113,42.0
98,98,99,109,40.0
99,99,99,109,22.0
100,100,100,108,37.0
101,101,102,117,37.0
102,102,102,114,28.0
103,103,103,115,53.0
104,104,104,119,29.0
105,105,107,117,17.0
106,106,108,122,30.0
107,107,110,120,54.0
108,108,111,120,13.0
109,109,112,127,11.0
110,110,112,129,9.0
111,111,112,126,37.0
112,112,113,126,29.0
113,113,114,130,50.0
114,114,114,123,22.0
115,115,114,126,38.0
116,116,115,133,34.0
117,117,115,134,63.0
118,118,116,124,60.0
119,119,117,123,19.0
120,120,118,134,31.0
121,121,118,132,42.0
122,122,118,134,32.0
123,123,119,134,20.0
124,124,120,133,19.0
125,125,120,136,22.0
126,126,121,136,25.0
127,127,122,129,19.0
128,128,122,136,37.0
129,129,122,140,45.0
130,130,122,138,17.0
131,131,124,139,33.0
132,132,125,140,28.0
133,133,126,143,26.0
134,134,126,138,31.0
135,135,127,140,21.0
136,136,127,142,77.0
137,137,128,145,110.0
138,138,129,141,31.0
139,139,129,140,43.0
140,140,130,142,77.0
141,141,130,143,29.0
142,142,130,140,25.0
143,143,132,147,88.0
144,144,132,150,63.0
145,145,133,146,37.0
146,146,134,154,12.0
147,147,136,149,47.0
148,148,138,152,40.0
149,149,138,159,22.0
150,150,138,154,36.0
151,151,138,152,12.0
152,152,139,155,26.0
153,153,142,156,69.0
154,154,142,158,19.0
155,155,143,154,50.0
156,156,143,152,61.0
157,157,146,161,35.0
158,158,147,161,26.0
159,159,148,162,74.0
160,160,151,161,54.0
161,161,151,170,18.0
162,162,151,161,44.0
163,163,152,172,37.0
164,164,155,167,48.0
165,165,155,167,34.0
166,166,156,175,54.0
167,167,156,176,28.0
168,168,157,173,33.0
169,169,157,177,44.0
170,170,158,169,91.0
171,171,161,178,30.0
172,172,162,177,24.0
173,173,163,175,34.0
174,174,163,178,36.0
175,175,163,173,83.0
176,176,164,181,15.0
177,177,166,181,41.0
178,178,169,179,31.0
179,179,169,180,45.0
