,req_id,order_time,desired_time,rental_length
0,0,0,18,61.0
1,1,1,19,51.0
2,2,1,12,20.0
3,3,1,13,21.0
4,4,1,10,37.0
5,5,3,20,50.0
6,6,3,16,112.0
7,7,8,21,43.0
8,8,9,21,43.0
9,9,10,20,69.0
10,10,10,24,70.0
11,11,12,24,23.0
12,12,12,26,29.0
13,13,12,23,22.0
14,14,14,28,45.0
15,15,15,34,26.0
16,16,19,32,12.0
17,17,20,40,81.0
18,18,23,32,50.0
19,19,23,37,30.0
20,20,24,39,56.0
21,21,24,44,34.0
22,22,25,44,57.0
23,23,25,39,19.0
24,24,26,42,26.0
25,25,29,50,49.0
26,26,30,46,50.0
27,27,31,51,27.0
28,28,32,51,37.0
29,29,32,46,24.0
30,30,33,48,29.0
31,31,33,44,51.0
32,32,34,47,48.0
33,33,36,54,52.0
34,34,38,53,32.0
35,35,39,51,29.0
36,36,39,49,75.0
37,37,40,52,60.0
38,38,41,51,25.0
39,39,41,53,31.0
40,40,42,55,84.0
41,41,42,51,37.0
42,42,43,60,19.0
43,43,44,57,40.0
44,44,45,59,64.0
45,45,46,61,25.0
46,46,46,56,83.0
47,47,48,58,34.0
48,48,48,59,49.0
49,49,49,70,24.0
50,50,49,59,42.0
51,51,50,63,41.0
52,52,50,68,49.0
53,53,52,67,33.0
54,54,53,61,17.0
55,55,54,72,53.0
56,56,55,68,39.0
57,57,55,66,35.0
58,58,56,69,40.0
59,59,56,71,51.0
60,60,57,65,22.0
61,61,57,72,20.0
62,62,59,74,45.0
63,63,59,71,38.0
64,64,59,72,14.0
65,65,59,70,21.0
66,66,60,68,18.0
67,67,62,77,37.0
68,68,63,76,59.0
69,69,64,81,28.0
70,70,65,76,33.0
71,71,65,78,57.0
72,72,65,80,60.0
73,73,66,75,37.0
74,74,69,82,32.0
75,75,69,85,93.0
76,76,71,83,19.0
77,77,72,85,35.0
78,78,73,88,63.0
79,79,73,86,50.0
80,80,76,94,38.0
81,81,78,96,34.0
82,82,79,96,28.0
83,83,79,92,59.0
84,84,80,91,28.0
85,85,80,95,69.0
86,86,81,94,18.0
87,87,81,95,46.0
88,88,82,97,70.0
89,89,82,101,22.0
90,90,82,99,48.0
91,91,84,94,44.0
92,92,85,103,65.0
93,93,85,100,50.0
94,94,86,98,51.0
95,95,88,104,25.0
96,96,89,103,43.0
97,97,90,104,42.0
98,98,90,105,15.0
99,99,91,102,30.0
100,100,92,105,66.0
101,101,93,106,93.0
102,102,94,103,27.0
103,103,94,110,40.0
104,104,94,106,35.0
105,105,95,109,28.0
106,106,97,116,34.0
107,107,97,115,23.0
108,108,98,110,32.0
109,109,98,111,104.0
110,110,99,114,67.0
111,111,102,112,34.0
112,112,102,119,49.0
113,113,104,116,47.0
114,114,105,115,85.0
115,115,105,121,51.0
116,116,106,120,83.0
117,117,106,114,54.0
118,118,108,122,37.0
119,119,108,124,45.0
120,120,108,116,29.0
121,121,109,124,41.0
122,122,109,121,42.0
123,123,109,122,53.0
124,124,109,118,79.0
125,125,112,126,35.0
126,126,116,135,47.0
127,127,117,129,37.0
128,128,120,129,52.0
129,129,121,138,71.0
130,130,121,140,44.0
131,131,122,136,28.0
132,132,123,141,42.0
133,133,124,142,65.0
134,134,124,140,92.0
135,135,124,141,50.0
136,136,129,140,12.0
137,137,132,149,51.0
138,138,132,145,24.0
139,139,133,145,43.0
140,140,134,148,18.0
141,141,135,152,25.0
142,142,136,149,24.0
143,143,136,145,47.0
144,144,136,148,66.0
145,145,137,149,68.0
146,146,138,154,18.0
147,147,139,159,24.0
148,148,140,154,32.0
149,149,140,152,41.0
150,150,142,158,36.0
151,151,144,155,32.0
152,152,144,153,29.0
153,153,145,160,34.0
154,154,147,160,38.0
155,155,147,161,24.0
156,156,147,156,39.0
157,157,148,162,40.0
158,158,149,164,30.0
159,159,150,171,22.0
160,160,151,159,29.0
161,161,151,165,42.0
162,162,152,166,133.0
163,163,153,168,17.0
164,164,153,170,30.0
165,165,153,167,27.0
166,166,153,168,16.0
167,167,154,168,26.0
168,168,156,173,25.0
169,169,158,176,30.0
170,170,159,171,33.0
171,171,159,175,32.0
172,172,159,174,39.0
173,173,160,173,34.0
174,174,160,177,99.0
175,175,162,178,52.0
176,176,163,177,40.0
177,177,164,179,22.0
178,179,167,182,38.0
