,req_id,order_time,desired_time,rental_length
0,0,1,14,34.0
1,1,2,13,62.0
2,2,3,18,49.0
3,3,6,16,87.0
4,4,7,20,20.0
5,5,8,23,40.0
6,6,9,26,28.0
7,7,11,22,46.0
8,8,13,20,29.0
9,9,13,24,13.0
10,10,14,30,45.0
11,11,16,22,54.0
12,12,17,33,19.0
13,13,19,30,25.0
14,14,20,37,36.0
15,15,21,38,40.0
16,16,22,41,28.0
17,17,22,36,45.0
18,18,24,38,28.0
19,19,25,42,21.0
20,20,27,41,44.0
21,21,27,44,56.0
22,22,27,42,15.0
23,23,28,41,50.0
24,24,29,46,14.0
25,25,32,47,46.0
26,26,33,49,75.0
27,27,33,42,31.0
28,28,34,45,49.0
29,29,34,47,78.0
30,30,36,52,47.0
31,31,37,51,27.0
32,32,40,52,59.0
33,33,40,58,21.0
34,34,41,49,91.0
35,35,42,54,31.0
36,36,42,53,22.0
37,37,43,56,63.0
38,38,44,62,14.0
39,39,48,64,26.0
40,40,49,60,22.0
41,41,49,60,27.0
42,42,51,60,33.0
43,43,51,62,16.0
44,44,52,63,27.0
45,45,54,66,101.0
46,46,55,70,125.0
47,47,57,73,34.0
48,48,57,67,56.0
49,49,58,72,26.0
50,50,59,76,33.0
51,51,63,76,36.0
52,52,64,78,46.0
53,53,65,79,26.0
54,54,66,80,14.0
55,55,66,84,14.0
56,56,67,79,48.0
57,57,67,81,59.0
58,58,67,69,33.0
59,59,68,77,36.0
60,60,68,80,64.0
61,61,68,83,23.0
62,62,72,80,97.0
63,63,72,85,58.0
64,64,72,88,34.0
65,65,73,79,71.0
66,66,73,90,85.0
67,67,74,90,27.0
68,68,74,90,62.0
69,69,74,90,30.0
70,70,77,96,19.0
71,71,78,93,15.0
72,72,79,90,56.0
73,73,79,95,52.0
74,74,81,94,33.0
75,75,82,100,26.0
76,76,85,102,36.0
77,77,86,102,42.0
78,78,86,96,74.0
79,79,86,99,40.0
80,80,87,100,34.0
81,81,87,105,44.0
82,82,87,105,19.0
83,83,88,102,24.0
84,84,90,104,30.0
85,85,90,99,68.0
86,86,90,101,45.0
87,87,90,105,28.0
88,88,93,107,26.0
89,89,93,102,42.0
90,90,93,103,27.0
91,91,96,106,84.0
92,92,96,108,30.0
93,93,97,112,24.0
94,94,97,114,34.0
95,95,99,115,74.0
96,96,99,112,48.0
97,97,100,109,65.0
98,98,100,109,22.0
99,99,100,111,56.0
100,100,101,116,32.0
101,101,101,113,88.0
102,102,101,116,33.0
103,103,102,111,21.0
104,104,104,119,17.0
105,105,104,116,63.0
106,106,105,116,19.0
107,107,105,125,67.0
108,108,105,122,41.0
109,109,107,117,40.0
110,110,108,121,60.0
111,111,109,118,33.0
112,112,111,130,26.0
113,113,112,129,23.0
114,114,119,134,52.0
115,115,119,138,29.0
116,116,119,133,21.0
117,117,120,130,40.0
118,118,121,134,25.0
119,119,121,141,32.0
120,120,122,130,17.0
121,121,122,135,22.0
122,122,123,135,73.0
123,123,123,133,38.0
124,124,125,140,43.0
125,125,125,135,50.0
126,126,129,138,74.0
127,127,131,142,36.0
128,128,131,142,31.0
129,129,132,149,145.0
130,130,132,152,33.0
131,131,133,143,49.0
132,132,133,145,64.0
133,133,133,144,37.0
134,134,135,150,44.0
135,135,135,144,21.0
136,136,136,148,44.0
137,137,137,157,29.0
138,138,138,161,78.0
139,139,138,153,16.0
140,140,139,155,35.0
141,141,140,157,24.0
142,142,142,154,32.0
143,143,144,160,37.0
144,144,144,157,36.0
145,145,144,162,48.0
146,146,147,165,53.0
147,147,147,164,24.0
148,148,148,157,73.0
149,149,150,164,27.0
150,150,151,163,42.0
151,151,153,164,34.0
152,152,154,173,47.0
153,153,156,166,37.0
154,154,156,168,21.0
155,155,156,168,35.0
156,156,159,171,31.0
157,157,159,168,40.0
158,158,159,171,32.0
159,160,161,176,23.0
160,161,162,174,40.0
161,162,163,177,82.0
162,163,165,182,54.0
163,165,166,182,30.0
164,166,166,180,15.0
165,167,167,178,42.0
166,168,167,180,38.0
167,172,171,180,78.0
