,req_id,order_time,desired_time,rental_length
0,0,0,17,26.0
1,1,1,17,38.0
2,2,1,16,19.0
3,3,3,14,74.0
4,4,3,16,23.0
5,5,4,19,98.0
6,6,6,18,34.0
7,7,7,24,35.0
8,8,8,20,98.0
9,9,11,24,38.0
10,10,11,26,49.0
11,11,11,25,51.0
12,12,12,20,31.0
13,13,13,25,44.0
14,14,15,30,38.0
15,15,21,33,25.0
16,16,22,32,49.0
17,17,23,37,72.0
18,18,24,37,47.0
19,19,26,44,29.0
20,20,26,36,16.0
21,21,28,37,40.0
22,22,28,46,81.0
23,23,29,45,45.0
24,24,30,45,28.0
25,25,31,45,57.0
26,26,32,50,49.0
27,27,34,50,31.0
28,28,35,45,79.0
29,29,39,51,23.0
30,30,40,50,81.0
31,31,40,51,26.0
32,32,42,62,49.0
33,33,42,53,67.0
34,34,44,59,131.0
35,35,45,60,56.0
36,36,45,55,67.0
37,37,47,60,58.0
38,38,50,61,22.0
39,39,52,66,26.0
40,40,53,69,46.0
41,41,54,66,13.0
42,42,54,68,16.0
43,43,55,70,19.0
44,44,57,65,38.0
45,45,58,69,47.0
46,46,59,71,47.0
47,47,59,79,83.0
48,48,60,79,13.0
49,49,61,73,32.0
50,50,61,80,102.0
51,51,63,74,33.0
52,52,63,82,47.0
53,53,63,78,56.0
54,54,65,77,42.0
55,55,67,83,27.0
56,56,69,88,18.0
57,57,69,82,104.0
58,58,69,82,51.0
59,59,70,87,22.0
60,60,71,83,20.0
61,61,73,85,111.0
62,62,75,88,39.0
63,63,76,94,28.0
64,64,78,98,24.0
65,65,78,96,26.0
66,66,80,98,26.0
67,67,80,96,29.0
68,68,80,96,29.0
69,69,82,95,47.0
70,70,82,95,27.0
71,71,85,102,32.0
72,72,85,96,24.0
73,73,85,103,58.0
74,74,87,104,19.0
75,75,87,99,35.0
76,76,88,104,26.0
77,77,88,102,65.0
78,78,88,102,42.0
79,79,89,105,35.0
80,80,89,101,65.0
81,81,90,104,30.0
82,82,91,104,43.0
83,83,92,106,109.0
84,84,92,109,17.0
85,85,92,103,39.0
86,86,94,107,37.0
87,87,95,106,68.0
88,88,96,107,38.0
89,89,98,113,35.0
90,90,102,117,53.0
91,91,102,116,22.0
92,92,102,116,20.0
93,93,104,111,22.0
94,94,104,118,95.0
95,95,104,120,53.0
96,96,104,120,45.0
97,97,105,117,19.0
98,98,105,121,47.0
99,99,106,117,101.0
100,100,107,118,36.0
101,101,107,122,37.0
102,102,109,121,44.0
103,103,109,122,73.0
104,104,110,128,36.0
105,105,112,119,44.0
106,106,113,127,19.0
107,107,115,127,85.0
108,108,116,128,60.0
109,109,116,134,46.0
110,110,118,134,45.0
111,111,119,129,105.0
112,112,119,131,22.0
113,113,120,135,60.0
114,114,121,133,35.0
115,115,122,137,13.0
116,116,122,139,60.0
117,117,123,136,21.0
118,118,124,139,51.0
119,119,124,136,35.0
120,120,125,135,45.0
121,121,126,136,7.0
122,122,126,138,16.0
123,123,127,140,30.0
124,124,127,140,71.0
125,125,129,152,48.0
126,126,129,142,33.0
127,127,130,144,10.0
128,128,131,146,38.0
129,129,134,151,31.0
130,130,135,146,40.0
131,131,136,149,7.0
132,132,137,149,51.0
133,133,137,151,12.0
134,134,137,156,55.0
135,135,139,154,37.0
136,136,139,150,69.0
137,137,140,154,38.0
138,138,141,155,36.0
139,139,142,152,99.0
140,140,143,159,42.0
141,141,143,163,57.0
142,142,144,155,21.0
143,143,144,154,57.0
144,144,145,154,21.0
145,145,145,155,63.0
146,146,147,159,17.0
147,147,148,155,34.0
148,148,148,162,24.0
149,149,152,165,39.0
150,150,152,164,20.0
151,151,153,167,59.0
152,152,153,164,28.0
153,153,154,170,51.0
154,154,155,165,35.0
155,155,156,163,54.0
156,156,156,162,21.0
157,157,156,167,88.0
158,158,158,173,56.0
159,159,159,178,71.0
160,160,161,177,31.0
161,161,162,172,18.0
162,162,162,178,21.0
163,163,162,173,43.0
164,164,164,174,33.0
165,165,164,175,37.0
166,166,165,176,40.0
167,167,165,182,63.0
168,170,166,181,27.0
169,171,167,180,51.0
170,177,172,182,66.0
171,178,173,182,53.0
172,181,175,180,24.0
