,req_id,order_time,desired_time,rental_length
0,0,0,18,68.0
1,1,0,15,35.0
2,2,0,16,35.0
3,3,1,19,40.0
4,4,2,21,49.0
5,5,7,20,23.0
6,6,8,17,37.0
7,7,9,21,37.0
8,8,9,20,25.0
9,9,10,23,31.0
10,10,11,25,37.0
11,11,11,28,25.0
12,12,11,31,49.0
13,13,12,24,34.0
14,14,12,32,91.0
15,15,13,24,56.0
16,16,14,27,104.0
17,17,14,25,30.0
18,18,16,28,38.0
19,19,17,24,26.0
20,20,20,32,39.0
21,21,20,33,65.0
22,22,22,36,25.0
23,23,23,35,34.0
24,24,26,33,73.0
25,25,27,45,65.0
26,26,28,40,22.0
27,27,28,39,57.0
28,28,29,35,28.0
29,29,29,41,11.0
30,30,33,45,26.0
31,31,34,49,18.0
32,32,35,49,38.0
33,33,35,52,27.0
34,34,35,51,16.0
35,35,36,55,18.0
36,36,37,51,37.0
37,37,38,57,19.0
38,38,39,56,72.0
39,39,39,50,77.0
40,40,42,58,46.0
41,41,42,61,19.0
42,42,42,60,43.0
43,43,46,64,37.0
44,44,47,62,30.0
45,45,47,67,25.0
46,46,47,59,26.0
47,47,48,64,25.0
48,48,51,61,36.0
49,49,52,67,43.0
50,50,53,69,38.0
51,51,54,69,54.0
52,52,55,69,79.0
53,53,57,70,31.0
54,54,58,76,41.0
55,55,60,74,27.0
56,56,60,72,57.0
57,57,60,69,33.0
58,58,60,75,22.0
59,59,61,77,24.0
60,60,62,76,33.0
61,61,62,78,36.0
62,62,63,78,22.0
63,63,64,78,28.0
64,64,69,80,38.0
65,65,71,84,29.0
66,66,72,88,30.0
67,67,73,89,129.0
68,68,75,84,40.0
69,69,75,88,21.0
70,70,76,91,46.0
71,71,76,92,45.0
72,72,77,90,42.0
73,73,78,92,43.0
74,74,78,91,35.0
75,75,79,92,46.0
76,76,79,91,50.0
77,77,80,97,25.0
78,78,80,89,34.0
79,79,80,88,39.0
80,80,81,96,45.0
81,81,82,95,51.0
82,82,83,102,80.0
83,83,84,95,20.0
84,84,85,98,20.0
85,85,85,98,34.0
86,86,85,99,14.0
87,87,86,97,18.0
88,88,86,107,56.0
89,89,87,102,55.0
90,90,88,107,23.0
91,91,89,104,50.0
92,92,89,104,30.0
93,93,90,105,39.0
94,94,90,102,33.0
95,95,91,103,39.0
96,96,93,104,57.0
97,97,93,109,93.0
98,98,98,115,15.0
99,99,98,109,34.0
100,100,99,108,73.0
101,101,99,112,35.0
102,102,99,119,22.0
103,103,101,112,31.0
104,104,101,115,59.0
105,105,101,117,85.0
106,106,102,113,36.0
107,107,103,116,178.0
108,108,103,114,52.0
109,109,103,117,26.0
110,110,106,125,58.0
111,111,106,121,45.0
112,112,107,117,82.0
113,113,114,127,65.0
114,114,114,130,18.0
115,115,114,137,20.0
116,116,116,129,74.0
117,117,116,130,11.0
118,118,117,129,33.0
119,119,118,131,33.0
120,120,119,129,31.0
121,121,119,130,43.0
122,122,120,132,40.0
123,123,122,131,41.0
124,124,123,135,26.0
125,125,124,134,28.0
126,126,125,133,31.0
127,127,127,147,41.0
128,128,128,140,57.0
129,129,128,144,37.0
130,130,131,143,18.0
131,131,132,145,70.0
132,132,132,149,75.0
133,133,133,150,75.0
134,134,134,148,30.0
135,135,135,148,18.0
136,136,138,150,63.0
137,137,140,158,30.0
138,138,141,151,95.0
139,139,141,154,38.0
140,140,142,151,32.0
141,141,143,158,26.0
142,142,143,162,26.0
143,143,144,158,31.0
144,144,144,157,38.0
145,145,145,157,21.0
146,146,145,161,21.0
147,147,146,157,57.0
148,148,148,164,23.0
149,149,149,160,71.0
150,150,150,162,42.0
151,151,151,171,109.0
152,152,156,169,23.0
153,153,158,178,51.0
154,154,158,176,53.0
155,155,159,170,53.0
156,156,160,168,8.0
157,157,160,173,25.0
158,158,160,176,15.0
159,159,161,180,35.0
160,160,162,175,68.0
161,161,163,176,46.0
162,162,164,174,86.0
163,163,165,181,75.0
164,167,173,182,49.0
