,req_id,order_time,desired_time,rental_length
0,0,1,13,14.0
1,1,2,14,24.0
2,2,3,16,61.0
3,3,5,19,24.0
4,4,5,19,51.0
5,5,7,25,49.0
6,6,8,23,34.0
7,7,9,23,23.0
8,8,9,22,52.0
9,9,10,27,49.0
10,10,10,32,83.0
11,11,13,35,51.0
12,12,13,29,17.0
13,13,15,33,18.0
14,14,16,35,39.0
15,15,16,33,41.0
16,16,17,28,20.0
17,17,17,31,34.0
18,18,18,31,13.0
19,19,19,33,66.0
20,20,21,37,25.0
21,21,22,32,62.0
22,22,23,38,22.0
23,23,25,40,23.0
24,24,27,45,49.0
25,25,31,51,37.0
26,26,31,41,9.0
27,27,31,41,93.0
28,28,32,49,20.0
29,29,35,50,26.0
30,30,35,49,36.0
31,31,35,49,36.0
32,32,36,50,30.0
33,33,37,49,32.0
34,34,38,58,49.0
35,35,38,49,17.0
36,36,38,55,37.0
37,37,39,50,28.0
38,38,39,52,115.0
39,39,40,50,39.0
40,40,41,57,76.0
41,41,42,60,28.0
42,42,43,51,46.0
43,43,44,64,29.0
44,44,46,63,44.0
45,45,47,63,20.0
46,46,48,57,28.0
47,47,48,60,24.0
48,48,49,66,38.0
49,49,50,68,22.0
50,50,51,57,35.0
51,51,51,65,55.0
52,52,52,69,66.0
53,53,52,68,38.0
54,54,52,64,54.0
55,55,53,68,28.0
56,56,54,66,16.0
57,57,56,68,48.0
58,58,58,71,22.0
59,59,58,74,19.0
60,60,59,71,35.0
61,61,60,75,65.0
62,62,60,77,56.0
63,63,60,79,58.0
64,64,62,77,19.0
65,65,62,79,30.0
66,66,64,74,55.0
67,67,64,78,32.0
68,68,65,73,23.0
69,69,67,85,32.0
70,70,67,81,22.0
71,71,69,84,68.0
72,72,69,85,31.0
73,73,71,82,28.0
74,74,71,83,33.0
75,75,77,92,10.0
76,76,78,93,33.0
77,77,79,91,35.0
78,78,79,89,31.0
79,79,80,99,109.0
80,80,83,100,48.0
81,81,84,93,16.0
82,82,86,99,21.0
83,83,86,97,16.0
84,84,86,105,108.0
85,85,87,102,22.0
86,86,88,95,36.0
87,87,89,97,32.0
88,88,89,105,76.0
89,89,90,102,30.0
90,90,90,108,36.0
91,91,90,101,24.0
92,92,91,105,75.0
93,93,91,105,31.0
94,94,96,116,46.0
95,95,98,116,37.0
96,96,99,112,70.0
97,97,99,111,39.0
98,98,100,112,22.0
99,99,101,118,37.0
100,100,102,119,99.0
101,101,103,116,23.0
102,102,104,111,29.0
103,103,107,114,50.0
104,104,108,122,21.0
105,105,108,124,63.0
106,106,109,120,55.0
107,107,109,122,30.0
108,108,110,121,29.0
109,109,110,127,27.0
110,110,112,131,40.0
111,111,112,125,83.0
112,112,112,127,47.0
113,113,113,123,32.0
114,114,113,125,28.0
115,115,117,132,71.0
116,116,118,130,78.0
117,117,123,133,59.0
118,118,124,136,68.0
119,119,124,138,63.0
120,120,124,140,45.0
121,121,125,134,61.0
122,122,125,142,43.0
123,123,126,136,93.0
124,124,126,138,129.0
125,125,127,139,58.0
126,126,127,137,59.0
127,127,127,139,52.0
128,128,127,147,18.0
129,129,129,140,70.0
130,130,130,140,39.0
131,131,130,142,48.0
132,132,130,146,39.0
133,133,131,143,49.0
134,134,132,145,18.0
135,135,132,144,31.0
136,136,133,147,16.0
137,137,134,151,31.0
138,138,135,151,42.0
139,139,137,152,16.0
140,140,138,150,29.0
141,141,138,150,58.0
142,142,139,155,23.0
143,143,139,151,46.0
144,144,139,154,47.0
145,145,140,161,43.0
146,146,142,156,54.0
147,147,143,160,34.0
148,148,144,160,28.0
149,149,145,155,37.0
150,150,145,157,37.0
151,151,146,164,49.0
152,152,146,160,24.0
153,153,146,161,24.0
154,154,148,166,56.0
155,155,149,164,14.0
156,156,150,166,69.0
157,157,150,170,17.0
158,158,151,162,104.0
159,159,151,167,19.0
160,160,152,166,30.0
161,161,153,167,58.0
162,162,154,165,40.0
163,163,155,169,41.0
164,164,155,167,55.0
165,165,156,170,149.0
166,166,156,175,34.0
167,167,156,168,40.0
168,168,156,173,61.0
169,169,156,172,22.0
170,170,157,174,74.0
171,171,158,172,38.0
172,172,159,168,21.0
173,173,159,175,27.0
174,174,159,173,29.0
175,175,160,172,63.0
176,176,160,176,145.0
177,177,161,175,22.0
178,178,162,178,35.0
179,179,163,181,23.0
180,180,163,179,14.0
181,181,163,175,56.0
182,182,165,179,19.0
183,185,167,180,54.0
184,192,173,182,58.0
