,req_id,order_time,desired_time,rental_length
0,0,0,14,30.0
1,1,1,14,65.0
2,2,2,14,41.0
3,3,4,17,53.0
4,4,5,18,16.0
5,5,7,25,25.0
6,6,7,20,113.0
7,7,8,23,15.0
8,8,8,17,61.0
9,9,9,28,47.0
10,10,10,26,60.0
11,11,13,34,40.0
12,12,13,25,73.0
13,13,14,34,41.0
14,14,16,27,58.0
15,15,16,32,176.0
16,16,17,26,30.0
17,17,18,33,70.0
18,18,19,28,34.0
19,19,19,32,21.0
20,20,20,32,25.0
21,21,20,28,41.0
22,22,21,37,24.0
23,23,21,35,47.0
24,24,22,40,40.0
25,25,23,37,21.0
26,26,26,43,37.0
27,27,26,38,43.0
28,28,27,39,28.0
29,29,28,40,56.0
30,30,29,42,30.0
31,31,29,47,23.0
32,32,30,44,65.0
33,33,31,44,38.0
34,34,32,47,57.0
35,35,32,43,111.0
36,36,33,52,57.0
37,37,33,47,18.0
38,38,34,51,41.0
39,39,34,43,39.0
40,40,36,46,32.0
41,41,37,51,33.0
42,42,38,51,89.0
43,43,39,52,8.0
44,44,39,53,28.0
45,45,39,53,54.0
46,46,40,52,21.0
47,47,41,55,43.0
48,48,43,59,60.0
49,49,43,61,38.0
50,50,45,62,42.0
51,51,46,54,44.0
52,52,48,62,27.0
53,53,49,64,44.0
54,54,50,63,25.0
55,55,50,59,34.0
56,56,51,66,57.0
57,57,51,66,42.0
58,58,52,68,18.0
59,59,53,66,88.0
60,60,54,61,142.0
61,61,54,66,25.0
62,62,54,67,29.0
63,63,56,71,50.0
64,64,57,71,67.0
65,65,57,71,28.0
66,66,58,66,87.0
67,67,58,78,13.0
68,68,59,75,37.0
69,69,60,74,17.0
70,70,64,76,40.0
71,71,66,79,53.0
72,72,66,79,48.0
73,73,68,82,37.0
74,74,68,83,38.0
75,75,68,80,47.0
76,76,70,82,50.0
77,77,70,85,50.0
78,78,72,80,31.0
79,79,72,90,13.0
80,80,74,87,141.0
81,81,74,91,12.0
82,82,74,90,37.0
83,83,75,91,40.0
84,84,78,87,67.0
85,85,79,99,39.0
86,86,81,96,34.0
87,87,81,96,35.0
88,88,84,97,34.0
89,89,84,95,64.0
90,90,86,95,38.0
91,91,86,100,15.0
92,92,89,112,12.0
93,93,90,104,42.0
94,94,90,105,31.0
95,95,91,106,54.0
96,96,93,112,40.0
97,97,93,108,71.0
98,98,96,110,26.0
99,99,97,110,36.0
100,100,97,107,26.0
101,101,99,110,51.0
102,102,101,118,49.0
103,103,101,112,19.0
104,104,101,113,44.0
105,105,103,114,55.0
106,106,104,121,20.0
107,107,105,119,125.0
108,108,105,113,32.0
109,109,105,117,54.0
110,110,106,116,22.0
111,111,106,121,34.0
112,112,107,120,71.0
113,113,108,120,37.0
114,114,109,120,69.0
115,115,110,123,27.0
116,116,111,129,51.0
117,117,116,129,32.0
118,118,117,133,25.0
119,119,119,134,35.0
120,120,120,136,53.0
121,121,122,136,52.0
122,122,125,141,42.0
123,123,125,141,26.0
124,124,127,138,33.0
125,125,131,143,70.0
126,126,131,145,20.0
127,127,131,139,24.0
128,128,131,145,15.0
129,129,133,146,73.0
130,130,133,148,23.0
131,131,135,146,18.0
132,132,135,152,50.0
133,133,137,151,42.0
134,134,138,150,18.0
135,135,138,150,46.0
136,136,139,153,42.0
137,137,140,160,65.0
138,138,140,154,14.0
139,139,140,156,18.0
140,140,141,157,109.0
141,141,141,162,68.0
142,142,141,154,74.0
143,143,144,163,47.0
144,144,145,160,63.0
145,145,145,164,40.0
146,146,146,165,28.0
147,147,149,161,63.0
148,148,150,160,46.0
149,149,153,165,39.0
150,150,156,172,24.0
151,151,157,171,51.0
152,152,157,173,48.0
153,153,157,172,21.0
154,154,158,167,17.0
155,155,158,166,23.0
156,156,160,178,28.0
157,157,163,181,39.0
158,158,164,180,20.0
159,160,164,174,38.0
160,161,164,178,25.0
161,162,165,176,35.0
162,163,166,182,72.0
163,164,166,180,32.0
164,165,168,178,109.0
165,166,168,182,76.0
