,req_id,order_time,desired_time,rental_length
0,0,0,16,30.0
1,1,4,15,49.0
2,2,5,19,30.0
3,3,5,19,32.0
4,4,6,20,25.0
5,5,7,24,41.0
6,6,9,20,44.0
7,7,9,16,31.0
8,8,11,28,31.0
9,9,13,29,42.0
10,10,14,28,70.0
11,11,14,27,27.0
12,12,19,29,40.0
13,13,20,33,22.0
14,14,20,30,25.0
15,15,20,36,60.0
16,16,21,30,24.0
17,17,22,33,142.0
18,18,22,37,14.0
19,19,22,34,96.0
20,20,23,38,65.0
21,21,25,42,61.0
22,22,26,39,33.0
23,23,26,36,103.0
24,24,27,44,42.0
25,25,28,45,25.0
26,26,29,42,48.0
27,27,29,47,54.0
28,28,30,43,30.0
29,29,30,42,34.0
30,30,30,47,39.0
31,31,31,47,29.0
32,32,31,45,29.0
33,33,32,47,26.0
34,34,35,46,32.0
35,35,36,54,69.0
36,36,38,58,25.0
37,37,38,50,25.0
38,38,41,59,54.0
39,39,42,54,66.0
40,40,42,50,56.0
41,41,43,52,47.0
42,42,44,55,10.0
43,43,44,53,64.0
44,44,45,57,103.0
45,45,46,64,54.0
46,46,47,61,43.0
47,47,47,57,41.0
48,48,48,65,25.0
49,49,50,63,31.0
50,50,51,59,41.0
51,51,53,70,86.0
52,52,53,65,32.0
53,53,55,71,77.0
54,54,56,69,40.0
55,55,56,73,70.0
56,56,56,73,73.0
57,57,57,71,33.0
58,58,57,71,41.0
59,59,59,69,57.0
60,60,59,72,61.0
61,61,59,72,20.0
62,62,60,74,39.0
63,63,60,78,118.0
64,64,64,76,41.0
65,65,65,78,53.0
66,66,67,84,34.0
67,67,68,81,69.0
68,68,70,81,50.0
69,69,70,87,67.0
70,70,73,87,15.0
71,71,74,83,38.0
72,72,75,97,19.0
73,73,75,87,77.0
74,74,77,92,83.0
75,75,80,93,42.0
76,76,80,97,115.0
77,77,80,95,41.0
78,78,80,97,23.0
79,79,81,93,23.0
80,80,82,94,37.0
81,81,82,97,22.0
82,82,83,102,28.0
83,83,84,100,19.0
84,84,85,97,46.0
85,85,89,99,30.0
86,86,90,104,23.0
87,87,92,113,66.0
88,88,92,107,20.0
89,89,93,104,27.0
90,90,93,102,52.0
91,91,95,115,41.0
92,92,97,114,51.0
93,93,97,114,94.0
94,94,99,119,42.0
95,95,99,114,16.0
96,96,99,118,28.0
97,97,100,111,60.0
98,98,101,111,70.0
99,99,102,115,33.0
100,100,102,118,38.0
101,101,103,115,32.0
102,102,105,120,29.0
103,103,106,113,37.0
104,104,106,120,40.0
105,105,107,120,27.0
106,106,107,125,34.0
107,107,110,129,60.0
108,108,112,125,17.0
109,109,112,125,26.0
110,110,113,131,45.0
111,111,114,123,65.0
112,112,114,127,31.0
113,113,116,126,29.0
114,114,119,129,43.0
115,115,120,137,43.0
116,116,122,134,52.0
117,117,124,139,28.0
118,118,124,142,120.0
119,119,125,143,55.0
120,120,127,142,115.0
121,121,127,142,46.0
122,122,129,138,24.0
123,123,130,142,49.0
124,124,130,146,22.0
125,125,131,142,62.0
126,126,133,150,40.0
127,127,135,149,28.0
128,128,135,151,23.0
129,129,138,149,21.0
130,130,139,149,26.0
131,131,140,154,33.0
132,132,142,156,25.0
133,133,142,158,34.0
134,134,143,154,89.0
135,135,143,158,38.0
136,136,143,160,38.0
137,137,144,153,45.0
138,138,148,168,67.0
139,139,148,169,51.0
140,140,149,163,79.0
141,141,149,158,39.0
142,142,149,162,26.0
143,143,150,158,32.0
144,144,150,167,35.0
145,145,150,161,44.0
146,146,152,163,27.0
147,147,153,169,25.0
148,148,154,163,34.0
149,149,156,168,25.0
150,150,157,171,57.0
151,151,158,181,72.0
152,152,159,170,25.0
153,153,159,173,26.0
154,154,162,177,66.0
155,155,162,172,37.0
156,156,163,175,73.0
157,157,163,179,53.0
158,158,165,179,14.0
159,159,165,182,20.0
160,160,167,182,25.0
161,161,170,181,77.0
