,req_id,order_time,desired_time,rental_length
0,0,1,17,50.0
1,1,1,12,33.0
2,2,10,25,34.0
3,3,11,31,46.0
4,4,13,30,36.0
5,5,16,28,35.0
6,6,17,31,92.0
7,7,19,34,38.0
8,8,19,36,27.0
9,9,20,31,26.0
10,10,21,29,33.0
11,11,21,30,66.0
12,12,23,37,19.0
13,13,23,38,51.0
14,14,27,41,38.0
15,15,27,39,23.0
16,16,28,50,21.0
17,17,28,43,36.0
18,18,30,43,56.0
19,19,32,46,113.0
20,20,32,48,24.0
21,21,32,47,46.0
22,22,33,45,25.0
23,23,34,43,54.0
24,24,34,47,80.0
25,25,34,49,40.0
26,26,37,48,65.0
27,27,40,56,40.0
28,28,42,51,73.0
29,29,42,54,62.0
30,30,44,61,71.0
31,31,45,56,47.0
32,32,45,60,24.0
33,33,46,60,59.0
34,34,46,65,54.0
35,35,47,59,19.0
36,36,47,56,66.0
37,37,48,64,28.0
38,38,52,68,78.0
39,39,52,70,33.0
40,40,52,71,47.0
41,41,52,59,38.0
42,42,53,65,80.0
43,43,54,69,139.0
44,44,56,75,31.0
45,45,57,76,24.0
46,46,57,71,61.0
47,47,58,77,32.0
48,48,59,74,65.0
49,49,61,74,66.0
50,50,65,79,33.0
51,51,66,81,19.0
52,52,67,81,41.0
53,53,69,88,38.0
54,54,69,88,27.0
55,55,72,85,26.0
56,56,73,93,59.0
57,57,75,86,25.0
58,58,75,85,27.0
59,59,76,86,36.0
60,60,78,92,18.0
61,61,79,87,38.0
62,62,79,98,27.0
63,63,80,97,61.0
64,64,83,90,39.0
65,65,84,95,31.0
66,66,84,97,31.0
67,67,85,95,64.0
68,68,85,102,39.0
69,69,85,98,87.0
70,70,85,104,50.0
71,71,87,102,39.0
72,72,89,107,32.0
73,73,90,107,94.0
74,74,91,109,31.0
75,75,92,106,34.0
76,76,92,106,24.0
77,77,93,110,35.0
78,78,94,106,68.0
79,79,94,108,49.0
80,80,94,109,63.0
81,81,95,102,55.0
82,82,95,110,61.0
83,83,96,109,30.0
84,84,97,114,71.0
85,85,97,109,33.0
86,86,98,116,23.0
87,87,98,113,45.0
88,88,99,110,36.0
89,89,99,116,26.0
90,90,101,116,28.0
91,91,101,110,77.0
92,92,102,115,32.0
93,93,103,118,85.0
94,94,104,123,21.0
95,95,105,109,10.0
96,96,105,126,76.0
97,97,106,119,35.0
98,98,112,132,57.0
99,99,112,127,34.0
100,100,113,130,44.0
101,101,114,129,24.0
102,102,114,129,38.0
103,103,115,127,33.0
104,104,115,130,31.0
105,105,116,132,31.0
106,106,120,137,56.0
107,107,120,136,42.0
108,108,120,136,47.0
109,109,120,138,43.0
110,110,122,134,18.0
111,111,124,139,28.0
112,112,124,138,31.0
113,113,124,137,44.0
114,114,127,140,56.0
115,115,127,140,28.0
116,116,128,140,43.0
117,117,128,143,16.0
118,118,128,141,51.0
119,119,130,150,33.0
120,120,134,149,23.0
121,121,138,149,14.0
122,122,141,154,54.0
123,123,143,156,38.0
124,124,143,160,14.0
125,125,143,161,43.0
126,126,144,162,41.0
127,127,144,159,66.0
128,128,146,158,30.0
129,129,148,160,97.0
130,130,148,165,18.0
131,131,148,162,59.0
132,132,149,166,38.0
133,133,153,168,35.0
134,134,153,169,41.0
135,135,154,168,14.0
136,136,155,171,35.0
137,137,155,169,56.0
138,138,156,170,27.0
139,139,156,169,19.0
140,140,157,166,34.0
141,141,159,172,35.0
142,142,161,171,26.0
143,144,167,178,46.0
