,req_id,order_time,desired_time,rental_length
0,0,1,15,32.0
1,1,1,12,94.0
2,2,1,15,39.0
3,3,3,18,30.0
4,4,4,18,85.0
5,5,4,17,16.0
6,6,5,16,27.0
7,7,6,25,27.0
8,8,6,23,33.0
9,9,6,18,58.0
10,10,7,21,36.0
11,11,7,18,38.0
12,12,7,20,20.0
13,13,8,25,45.0
14,14,8,22,16.0
15,15,8,27,73.0
16,16,8,17,49.0
17,17,10,28,48.0
18,18,10,29,40.0
19,19,10,24,50.0
20,20,13,29,21.0
21,21,14,28,49.0
22,22,14,24,52.0
23,23,15,23,35.0
24,24,16,28,84.0
25,25,16,32,68.0
26,26,16,27,68.0
27,27,18,34,36.0
28,28,19,28,28.0
29,29,21,35,87.0
30,30,21,31,39.0
31,31,22,33,34.0
32,32,23,31,67.0
33,33,24,39,16.0
34,34,24,36,23.0
35,35,25,40,61.0
36,36,25,40,75.0
37,37,25,38,26.0
38,38,29,47,37.0
39,39,30,44,37.0
40,40,30,44,60.0
41,41,31,46,41.0
42,42,32,47,23.0
43,43,32,46,110.0
44,44,34,43,26.0
45,45,34,52,135.0
46,46,36,53,13.0
47,47,39,51,10.0
48,48,40,58,64.0
49,49,42,56,24.0
50,50,44,57,15.0
51,51,44,67,40.0
52,52,46,64,40.0
53,53,46,65,18.0
54,54,46,55,37.0
55,55,47,64,30.0
56,56,49,63,32.0
57,57,50,60,15.0
58,58,52,70,32.0
59,59,52,68,20.0
60,60,53,63,48.0
61,61,53,73,27.0
62,62,53,73,35.0
63,63,58,70,52.0
64,64,58,78,25.0
65,65,59,71,19.0
66,66,59,70,37.0
67,67,63,77,61.0
68,68,63,81,38.0
69,69,63,74,42.0
70,70,64,77,55.0
71,71,66,81,46.0
72,72,67,85,59.0
73,73,68,87,44.0
74,74,68,81,32.0
75,75,69,83,49.0
76,76,70,86,55.0
77,77,70,86,52.0
78,78,72,86,32.0
79,79,73,96,79.0
80,80,73,87,43.0
81,81,73,92,61.0
82,82,73,90,27.0
83,83,76,95,93.0
84,84,76,86,39.0
85,85,77,85,28.0
86,86,78,92,42.0
87,87,78,89,54.0
88,88,78,97,43.0
89,89,79,98,24.0
90,90,79,91,24.0
91,91,80,97,34.0
92,92,80,96,33.0
93,93,81,96,45.0
94,94,85,99,35.0
95,95,86,98,43.0
96,96,86,100,50.0
97,97,87,97,58.0
98,98,87,96,27.0
99,99,87,101,25.0
100,100,88,102,46.0
101,101,90,99,15.0
102,102,90,102,34.0
103,103,90,103,62.0
104,104,90,109,13.0
105,105,92,106,58.0
106,106,95,111,26.0
107,107,98,113,14.0
108,108,99,110,18.0
109,109,101,119,114.0
110,110,101,119,28.0
111,111,101,114,50.0
112,112,103,115,33.0
113,113,104,116,44.0
114,114,107,121,57.0
115,115,108,119,84.0
116,116,108,127,108.0
117,117,108,123,22.0
118,118,109,128,32.0
119,119,110,125,21.0
120,120,111,129,48.0
121,121,112,126,45.0
122,122,113,122,45.0
123,123,113,129,42.0
124,124,114,131,28.0
125,125,116,127,34.0
126,126,116,131,34.0
127,127,116,129,40.0
128,128,117,130,14.0
129,129,118,132,58.0
130,130,118,135,37.0
131,131,118,131,45.0
132,132,120,131,13.0
133,133,122,144,65.0
134,134,123,134,49.0
135,135,125,138,19.0
136,136,125,143,23.0
137,137,127,140,27.0
138,138,127,146,44.0
139,139,129,136,147.0
140,140,130,141,47.0
141,141,132,145,47.0
142,142,133,146,32.0
143,143,134,148,49.0
144,144,135,147,45.0
145,145,135,152,29.0
146,146,135,154,18.0
147,147,136,147,38.0
148,148,136,154,78.0
149,149,137,147,50.0
150,150,137,149,21.0
151,151,137,162,30.0
152,152,138,149,57.0
153,153,138,153,56.0
154,154,139,154,13.0
155,155,140,155,19.0
156,156,141,149,47.0
157,157,143,160,28.0
158,158,143,158,18.0
159,159,144,161,66.0
160,160,146,162,47.0
161,161,147,160,37.0
162,162,147,174,23.0
163,163,148,159,45.0
164,164,149,163,22.0
165,165,150,163,62.0
166,166,151,162,31.0
167,167,152,167,69.0
168,168,152,169,75.0
169,169,154,172,60.0
170,170,154,167,21.0
171,171,154,170,26.0
172,172,155,169,61.0
173,173,155,170,25.0
174,174,156,168,67.0
175,175,156,167,53.0
176,176,157,178,77.0
177,177,158,169,58.0
178,178,159,169,32.0
179,179,159,172,32.0
180,180,161,170,41.0
181,181,161,172,39.0
182,182,163,181,16.0
183,183,165,180,18.0
184,184,167,178,96.0
185,188,169,180,94.0
186,190,171,182,33.0
187,193,172,182,19.0
