,req_id,order_time,desired_time,rental_length
0,0,0,16,43.0
1,1,1,13,71.0
2,2,2,21,15.0
3,3,4,13,15.0
4,4,5,13,29.0
5,5,6,16,77.0
6,6,9,24,43.0
7,7,11,29,27.0
8,8,13,24,25.0
9,9,13,26,39.0
10,10,14,36,35.0
11,11,14,27,51.0
12,12,14,32,51.0
13,13,15,31,60.0
14,14,15,30,24.0
15,15,17,32,32.0
16,16,17,36,56.0
17,17,17,35,39.0
18,18,18,33,52.0
19,19,19,36,53.0
20,20,20,34,29.0
21,21,22,36,16.0
22,22,23,41,33.0
23,23,24,41,48.0
24,24,26,39,28.0
25,25,26,38,28.0
26,26,27,38,24.0
27,27,29,42,34.0
28,28,29,40,22.0
29,29,31,46,32.0
30,30,31,48,16.0
31,31,33,52,31.0
32,32,34,49,58.0
33,33,35,48,21.0
34,34,35,52,20.0
35,35,36,53,37.0
36,36,37,54,16.0
37,37,38,51,85.0
38,38,39,63,40.0
39,39,41,51,22.0
40,40,42,55,14.0
41,41,43,56,33.0
42,42,43,56,126.0
43,43,44,64,31.0
44,44,46,62,55.0
45,45,46,63,60.0
46,46,47,59,43.0
47,47,49,68,56.0
48,48,49,57,26.0
49,49,52,68,28.0
50,50,53,67,22.0
51,51,55,73,27.0
52,52,55,68,46.0
53,53,55,71,28.0
54,54,57,69,16.0
55,55,58,79,50.0
56,56,58,73,29.0
57,57,59,76,123.0
58,58,60,74,53.0
59,59,62,75,37.0
60,60,63,77,37.0
61,61,65,81,25.0
62,62,66,82,22.0
63,63,66,79,16.0
64,64,67,80,27.0
65,65,67,83,48.0
66,66,69,86,35.0
67,67,70,78,40.0
68,68,72,84,50.0
69,69,75,90,10.0
70,70,75,90,14.0
71,71,75,87,17.0
72,72,75,89,56.0
73,73,77,89,43.0
74,74,78,87,32.0
75,75,79,95,23.0
76,76,79,93,19.0
77,77,79,90,27.0
78,78,82,102,25.0
79,79,84,100,20.0
80,80,87,99,22.0
81,81,88,102,21.0
82,82,88,103,48.0
83,83,89,106,20.0
84,84,89,101,39.0
85,85,89,102,29.0
86,86,89,106,27.0
87,87,89,100,42.0
88,88,91,105,32.0
89,89,91,103,39.0
90,90,91,108,20.0
91,91,93,101,45.0
92,92,94,109,51.0
93,93,94,106,64.0
94,94,96,113,19.0
95,95,96,110,42.0
96,96,96,106,95.0
97,97,97,110,34.0
98,98,97,115,28.0
99,99,97,111,50.0
100,100,98,113,66.0
101,101,99,109,16.0
102,102,100,111,50.0
103,103,100,120,28.0
104,104,103,121,43.0
105,105,104,117,30.0
106,106,104,112,29.0
107,107,106,123,31.0
108,108,107,122,132.0
109,109,109,123,21.0
110,110,109,124,58.0
111,111,110,126,61.0
112,112,113,129,24.0
113,113,116,129,86.0
114,114,119,134,28.0
115,115,120,134,34.0
116,116,121,139,44.0
117,117,123,133,27.0
118,118,125,142,81.0
119,119,126,135,21.0
120,120,128,139,21.0
121,121,129,144,83.0
122,122,131,146,92.0
123,123,132,143,15.0
124,124,133,148,79.0
125,125,133,145,33.0
126,126,133,146,93.0
127,127,135,149,75.0
128,128,136,153,32.0
129,129,137,150,24.0
130,130,137,149,37.0
131,131,137,151,53.0
132,132,137,149,69.0
133,133,138,157,37.0
134,134,138,146,34.0
135,135,139,153,33.0
136,136,140,154,15.0
137,137,142,153,90.0
138,138,143,159,31.0
139,139,144,166,58.0
140,140,145,165,50.0
141,141,145,157,22.0
142,142,145,157,42.0
143,143,145,159,66.0
144,144,146,164,69.0
145,145,147,156,15.0
146,146,148,165,84.0
147,147,148,165,38.0
148,148,150,169,25.0
149,149,151,161,30.0
150,150,152,163,37.0
151,151,154,166,38.0
152,152,155,168,25.0
153,153,156,174,34.0
154,154,157,169,25.0
155,155,158,168,25.0
156,156,158,168,14.0
157,157,159,171,43.0
158,158,159,170,28.0
159,159,160,172,59.0
160,160,160,177,31.0
161,161,161,174,85.0
162,162,162,176,20.0
163,163,163,174,51.0
164,164,166,175,53.0
165,165,166,179,37.0
166,166,168,180,40.0
167,167,168,181,32.0
168,169,170,177,96.0
