,req_id,order_time,desired_time,rental_length
0,0,2,16,42.0
1,1,3,17,25.0
2,2,4,22,56.0
3,3,6,19,67.0
4,4,7,24,26.0
5,5,10,20,23.0
6,6,10,20,25.0
7,7,10,27,38.0
8,8,10,28,100.0
9,9,11,24,47.0
10,10,12,22,10.0
11,11,13,30,36.0
12,12,13,23,33.0
13,13,15,25,103.0
14,14,17,30,49.0
15,15,18,26,41.0
16,16,20,30,90.0
17,17,20,28,45.0
18,18,21,34,62.0
19,19,22,36,25.0
20,20,23,33,48.0
21,21,23,34,38.0
22,22,23,39,43.0
23,23,23,34,33.0
24,24,24,37,31.0
25,25,24,37,33.0
26,26,26,38,63.0
27,27,26,38,49.0
28,28,27,38,32.0
29,29,27,42,31.0
30,30,30,44,28.0
31,31,31,42,59.0
32,32,31,52,24.0
33,33,32,43,37.0
34,34,33,50,51.0
35,35,35,50,45.0
36,36,35,47,21.0
37,37,38,54,28.0
38,38,38,47,34.0
39,39,39,53,55.0
40,40,42,56,26.0
41,41,44,59,42.0
42,42,49,59,20.0
43,43,49,68,51.0
44,44,49,69,30.0
45,45,51,65,100.0
46,46,52,67,102.0
47,47,52,66,24.0
48,48,53,67,32.0
49,49,53,66,58.0
50,50,55,71,47.0
51,51,55,66,46.0
52,52,56,76,73.0
53,53,56,73,117.0
54,54,56,66,36.0
55,55,56,69,24.0
56,56,56,66,35.0
57,57,57,70,73.0
58,58,58,74,31.0
59,59,61,74,40.0
60,60,61,72,31.0
61,61,63,79,14.0
62,62,63,77,75.0
63,63,63,73,14.0
64,64,63,76,24.0
65,65,64,75,64.0
66,66,64,79,18.0
67,67,65,84,28.0
68,68,67,80,41.0
69,69,68,85,78.0
70,70,68,85,54.0
71,71,69,81,34.0
72,72,71,86,83.0
73,73,73,87,81.0
74,74,73,86,74.0
75,75,74,89,20.0
76,76,74,87,33.0
77,77,76,94,41.0
78,78,76,92,50.0
79,79,77,92,53.0
80,80,77,94,40.0
81,81,78,93,28.0
82,82,78,94,29.0
83,83,79,95,29.0
84,84,81,97,19.0
85,85,82,95,82.0
86,86,84,96,17.0
87,87,85,96,30.0
88,88,85,102,48.0
89,89,86,102,35.0
90,90,86,100,37.0
91,91,86,97,36.0
92,92,87,101,38.0
93,93,90,102,50.0
94,94,93,110,24.0
95,95,94,109,23.0
96,96,95,111,56.0
97,97,96,107,80.0
98,98,97,103,72.0
99,99,99,111,43.0
100,100,99,110,75.0
101,101,99,115,50.0
102,102,101,118,21.0
103,103,101,114,70.0
104,104,101,114,34.0
105,105,101,108,19.0
106,106,101,113,51.0
107,107,102,119,27.0
108,108,103,114,56.0
109,109,103,119,16.0
110,110,105,128,101.0
111,111,106,116,138.0
112,112,106,120,17.0
113,113,106,121,68.0
114,114,106,119,88.0
115,115,108,130,18.0
116,116,112,122,27.0
117,117,113,124,7.0
118,118,113,126,43.0
119,119,113,125,44.0
120,120,113,127,19.0
121,121,113,131,60.0
122,122,114,127,53.0
123,123,117,136,52.0
124,124,118,129,16.0
125,125,118,135,28.0
126,126,119,129,51.0
127,127,120,128,80.0
128,128,123,133,28.0
129,129,123,140,33.0
130,130,124,139,35.0
131,131,125,140,27.0
132,132,128,138,12.0
133,133,132,148,48.0
134,134,134,147,26.0
135,135,136,148,28.0
136,136,138,155,48.0
137,137,140,154,32.0
138,138,141,157,40.0
139,139,142,155,36.0
140,140,143,153,91.0
141,141,144,155,28.0
142,142,144,150,48.0
143,143,147,159,33.0
144,144,147,163,17.0
145,145,148,158,33.0
146,146,150,168,44.0
147,147,150,166,24.0
148,148,151,165,25.0
149,149,152,169,54.0
150,150,152,163,29.0
151,151,155,174,48.0
152,152,155,170,32.0
153,153,156,174,32.0
154,154,158,168,32.0
155,155,159,176,68.0
156,156,160,175,57.0
157,157,161,178,35.0
158,158,164,181,23.0
159,159,167,180,26.0
160,164,171,177,27.0
