,req_id,order_time,desired_time,rental_length
0,0,2,19,21.0
1,1,2,15,43.0
2,2,3,15,32.0
3,3,3,27,17.0
4,4,5,22,14.0
5,5,6,15,23.0
6,6,7,19,16.0
7,7,8,18,71.0
8,8,9,25,28.0
9,9,10,22,28.0
10,10,14,27,24.0
11,11,15,30,21.0
12,12,15,32,46.0
13,13,15,31,20.0
14,14,17,30,30.0
15,15,22,38,42.0
16,16,22,35,53.0
17,17,22,37,42.0
18,18,23,34,26.0
19,19,24,41,48.0
20,20,24,41,35.0
21,21,24,38,33.0
22,22,25,37,27.0
23,23,26,32,32.0
24,24,27,41,39.0
25,25,27,41,105.0
26,26,28,37,160.0
27,27,30,44,23.0
28,28,30,51,46.0
29,29,30,47,42.0
30,30,30,45,44.0
31,31,31,48,10.0
32,32,34,50,35.0
33,33,36,49,78.0
34,34,36,49,48.0
35,35,36,51,37.0
36,36,37,47,44.0
37,37,39,50,22.0
38,38,40,50,48.0
39,39,40,64,44.0
40,40,42,59,71.0
41,41,45,59,30.0
42,42,45,56,49.0
43,43,48,54,19.0
44,44,51,66,58.0
45,45,51,64,34.0
46,46,51,71,19.0
47,47,53,67,33.0
48,48,56,66,99.0
49,49,56,71,30.0
50,50,58,66,38.0
51,51,58,72,37.0
52,52,59,76,37.0
53,53,59,72,39.0
54,54,59,73,33.0
55,55,60,79,78.0
56,56,61,77,32.0
57,57,63,77,16.0
58,58,64,73,50.0
59,59,65,81,21.0
60,60,65,78,55.0
61,61,67,84,27.0
62,62,69,84,50.0
63,63,70,83,46.0
64,64,70,85,50.0
65,65,71,81,96.0
66,66,71,84,32.0
67,67,73,92,98.0
68,68,73,87,24.0
69,69,78,92,14.0
70,70,79,91,27.0
71,71,79,94,39.0
72,72,79,90,58.0
73,73,83,103,44.0
74,74,83,95,46.0
75,75,85,100,31.0
76,76,86,102,40.0
77,77,87,103,55.0
78,78,89,105,58.0
79,79,90,105,66.0
80,80,90,100,46.0
81,81,91,106,82.0
82,82,92,112,26.0
83,83,93,104,36.0
84,84,93,110,26.0
85,85,94,107,56.0
86,86,94,108,31.0
87,87,95,108,42.0
88,88,95,110,26.0
89,89,99,113,28.0
90,90,99,112,36.0
91,91,99,113,16.0
92,92,100,116,42.0
93,93,100,116,44.0
94,94,101,114,41.0
95,95,102,112,39.0
96,96,103,116,16.0
97,97,103,115,26.0
98,98,106,121,48.0
99,99,106,125,88.0
100,100,107,117,33.0
101,101,107,116,34.0
102,102,108,118,26.0
103,103,109,122,52.0
104,104,110,119,45.0
105,105,110,120,35.0
106,106,110,125,41.0
107,107,114,129,22.0
108,108,114,127,97.0
109,109,114,129,105.0
110,110,115,125,39.0
111,111,117,132,27.0
112,112,119,140,13.0
113,113,119,137,26.0
114,114,119,137,26.0
115,115,119,131,17.0
116,116,121,145,46.0
117,117,121,134,43.0
118,118,122,133,27.0
119,119,123,133,42.0
120,120,123,137,62.0
121,121,126,140,30.0
122,122,127,135,70.0
123,123,128,143,64.0
124,124,128,138,23.0
125,125,133,144,38.0
126,126,136,148,35.0
127,127,136,151,45.0
128,128,138,154,34.0
129,129,138,154,65.0
130,130,139,154,60.0
131,131,139,152,65.0
132,132,140,154,61.0
133,133,140,155,41.0
134,134,140,153,24.0
135,135,144,161,51.0
136,136,146,163,90.0
137,137,146,158,33.0
138,138,147,158,38.0
139,139,147,162,24.0
140,140,148,159,73.0
141,141,148,168,30.0
142,142,148,170,70.0
143,143,149,157,48.0
144,144,150,160,35.0
145,145,151,168,38.0
146,146,151,160,21.0
147,147,152,162,49.0
148,148,156,170,23.0
149,149,157,168,77.0
150,150,158,171,25.0
151,151,161,174,92.0
152,152,162,171,27.0
153,153,164,176,48.0
154,154,165,180,62.0
155,155,165,179,31.0
156,157,168,181,22.0
157,159,169,180,31.0
158,165,174,181,37.0
