,req_id,order_time,desired_time,rental_length
0,0,2,19,22.0
1,1,2,19,66.0
2,2,3,20,40.0
3,3,4,18,34.0
4,4,4,20,61.0
5,5,4,11,20.0
6,6,5,18,79.0
7,7,5,15,25.0
8,8,6,22,47.0
9,9,7,18,19.0
10,10,9,27,103.0
11,11,12,29,33.0
12,12,15,35,32.0
13,13,16,27,70.0
14,14,16,33,45.0
15,15,17,31,33.0
16,16,19,39,31.0
17,17,19,34,20.0
18,18,20,30,62.0
19,19,22,37,32.0
20,20,22,35,98.0
21,21,24,38,53.0
22,22,24,38,51.0
23,23,29,43,32.0
24,24,30,44,73.0
25,25,30,49,54.0
26,26,31,44,40.0
27,27,31,53,91.0
28,28,31,45,41.0
29,29,33,47,51.0
30,30,34,47,64.0
31,31,35,49,27.0
32,32,39,49,50.0
33,33,40,52,48.0
34,34,40,54,60.0
35,35,40,59,44.0
36,36,40,56,55.0
37,37,42,54,48.0
38,38,43,61,19.0
39,39,43,54,68.0
40,40,44,65,28.0
41,41,45,59,97.0
42,42,47,63,35.0
43,43,48,62,75.0
44,44,50,61,38.0
45,45,51,67,49.0
46,46,52,60,50.0
47,47,52,73,38.0
48,48,54,62,28.0
49,49,54,64,49.0
50,50,55,72,186.0
51,51,56,76,36.0
52,52,58,69,42.0
53,53,58,75,40.0
54,54,61,74,29.0
55,55,61,71,37.0
56,56,62,78,47.0
57,57,65,87,84.0
58,58,65,78,36.0
59,59,66,77,57.0
60,60,66,74,81.0
61,61,68,83,17.0
62,62,68,80,36.0
63,63,71,86,83.0
64,64,71,81,34.0
65,65,71,90,16.0
66,66,72,92,42.0
67,67,72,82,55.0
68,68,73,90,70.0
69,69,74,84,67.0
70,70,74,86,33.0
71,71,75,92,63.0
72,72,75,95,28.0
73,73,75,93,78.0
74,74,76,88,30.0
75,75,77,89,42.0
76,76,78,91,48.0
77,77,78,89,42.0
78,78,79,90,77.0
79,79,80,100,40.0
80,80,80,91,30.0
81,81,80,95,19.0
82,82,80,84,27.0
83,83,83,97,64.0
84,84,83,95,123.0
85,85,84,98,78.0
86,86,84,94,50.0
87,87,85,97,100.0
88,88,86,102,49.0
89,89,87,104,74.0
90,90,87,102,28.0
91,91,88,100,35.0
92,92,88,102,30.0
93,93,89,105,60.0
94,94,90,104,23.0
95,95,90,99,82.0
96,96,91,109,64.0
97,97,91,106,46.0
98,98,91,106,41.0
99,99,92,103,52.0
100,100,92,105,97.0
101,101,93,111,17.0
102,102,94,110,37.0
103,103,97,109,66.0
104,104,97,116,33.0
105,105,98,115,48.0
106,106,99,122,31.0
107,107,100,117,24.0
108,108,101,113,38.0
109,109,101,120,14.0
110,110,102,114,49.0
111,111,104,119,62.0
112,112,110,123,53.0
113,113,111,122,14.0
114,114,112,127,30.0
115,115,112,132,22.0
116,116,112,129,23.0
117,117,114,127,66.0
118,118,115,126,50.0
119,119,115,133,45.0
120,120,116,125,24.0
121,121,116,131,58.0
122,122,118,132,39.0
123,123,123,135,29.0
124,124,124,138,20.0
125,125,128,147,48.0
126,126,128,142,16.0
127,127,129,140,30.0
128,128,129,146,50.0
129,129,131,148,27.0
130,130,132,151,32.0
131,131,132,144,36.0
132,132,134,148,47.0
133,133,134,155,40.0
134,134,135,143,58.0
135,135,135,152,42.0
136,136,136,151,71.0
137,137,136,150,24.0
138,138,137,152,45.0
139,139,137,141,93.0
140,140,138,153,47.0
141,141,140,155,96.0
142,142,141,156,27.0
143,143,143,159,23.0
144,144,144,153,22.0
145,145,144,157,28.0
146,146,144,157,36.0
147,147,144,157,35.0
148,148,145,157,18.0
149,149,146,157,48.0
150,150,146,161,30.0
151,151,148,159,90.0
152,152,148,164,37.0
153,153,149,169,66.0
154,154,150,169,27.0
155,155,152,167,53.0
156,156,152,165,44.0
157,157,153,164,67.0
158,158,154,171,33.0
159,159,155,165,42.0
160,160,158,176,76.0
161,161,159,170,29.0
162,162,161,176,82.0
163,163,161,179,30.0
164,164,162,176,42.0
165,166,164,180,65.0
166,167,164,177,24.0
167,168,165,177,20.0
168,170,165,177,32.0
169,171,168,178,17.0
170,172,168,178,37.0
171,173,168,182,49.0
172,175,170,181,21.0
