,req_id,order_time,desired_time,rental_length
0,0,0,16,46.0
1,1,1,13,28.0
2,2,2,13,39.0
3,3,2,26,28.0
4,4,4,22,23.0
5,5,4,13,53.0
6,6,7,19,19.0
7,7,8,18,32.0
8,8,8,25,42.0
9,9,8,18,44.0
10,10,9,19,74.0
11,11,12,21,32.0
12,12,12,28,38.0
13,13,13,27,32.0
14,14,13,28,39.0
15,15,14,26,30.0
16,16,16,30,25.0
17,17,16,26,26.0
18,18,17,31,17.0
19,19,18,43,42.0
20,20,21,39,52.0
21,21,22,36,20.0
22,22,25,41,45.0
23,23,26,42,63.0
24,24,28,43,40.0
25,25,28,42,34.0
26,26,29,43,68.0
27,27,30,47,46.0
28,28,31,48,29.0
29,29,32,45,20.0
30,30,35,52,27.0
31,31,36,51,76.0
32,32,38,46,50.0
33,33,38,47,26.0
34,34,38,50,28.0
35,35,38,57,29.0
36,36,41,60,149.0
37,37,43,60,33.0
38,38,43,59,52.0
39,39,43,56,19.0
40,40,47,59,29.0
41,41,47,55,22.0
42,42,50,65,24.0
43,43,50,65,25.0
44,44,53,69,23.0
45,45,54,65,112.0
46,46,56,67,51.0
47,47,58,74,23.0
48,48,60,75,29.0
49,49,60,70,32.0
50,50,66,80,52.0
51,51,66,84,29.0
52,52,68,75,28.0
53,53,70,83,35.0
54,54,71,85,42.0
55,55,72,88,26.0
56,56,72,84,21.0
57,57,78,94,46.0
58,58,80,92,31.0
59,59,80,90,16.0
60,60,82,99,76.0
61,61,82,97,34.0
62,62,83,98,107.0
63,63,83,91,45.0
64,64,87,106,26.0
65,65,88,104,42.0
66,66,88,103,32.0
67,67,89,101,37.0
68,68,90,105,26.0
69,69,90,103,120.0
70,70,91,108,67.0
71,71,91,103,60.0
72,72,93,106,59.0
73,73,93,107,45.0
74,74,94,104,231.0
75,75,95,110,43.0
76,76,95,110,36.0
77,77,96,107,31.0
78,78,97,114,22.0
79,79,99,107,27.0
80,80,100,117,17.0
81,81,101,115,77.0
82,82,101,117,21.0
83,83,102,117,40.0
84,84,102,115,39.0
85,85,103,119,19.0
86,86,104,115,34.0
87,87,106,120,59.0
88,88,106,115,38.0
89,89,107,118,20.0
90,90,109,125,126.0
91,91,111,121,39.0
92,92,111,129,81.0
93,93,114,133,29.0
94,94,116,132,63.0
95,95,117,134,36.0
96,96,117,131,33.0
97,97,118,132,23.0
98,98,118,133,54.0
99,99,119,136,41.0
100,100,122,131,69.0
101,101,122,135,17.0
102,102,123,139,26.0
103,103,126,143,41.0
104,104,128,147,38.0
105,105,129,145,21.0
106,106,130,144,24.0
107,107,131,146,44.0
108,108,136,152,43.0
109,109,137,150,19.0
110,110,138,149,37.0
111,111,138,147,36.0
112,112,139,155,33.0
113,113,141,154,46.0
114,114,143,162,34.0
115,115,148,155,25.0
116,116,148,163,51.0
117,117,149,167,53.0
118,118,149,160,33.0
119,119,150,163,40.0
120,120,151,165,44.0
121,121,151,164,54.0
122,122,151,166,60.0
123,123,153,166,19.0
124,124,154,163,43.0
125,125,155,169,76.0
126,126,155,165,76.0
127,127,157,173,39.0
128,128,159,175,17.0
129,129,160,169,62.0
130,130,160,177,19.0
131,131,167,181,31.0
132,132,169,181,78.0
