,req_id,order_time,desired_time,rental_length
0,0,2,14,122.0
1,1,2,12,33.0
2,2,3,15,31.0
3,3,3,18,13.0
4,4,4,19,38.0
5,5,5,28,26.0
6,6,5,19,15.0
7,7,5,19,30.0
8,8,7,22,29.0
9,9,8,24,23.0
10,10,11,26,24.0
11,11,11,26,19.0
12,12,12,27,35.0
13,13,14,27,56.0
14,14,14,30,41.0
15,15,15,30,59.0
16,16,16,28,49.0
17,17,17,29,79.0
18,18,18,27,85.0
19,19,18,31,39.0
20,20,19,26,45.0
21,21,20,31,45.0
22,22,21,30,21.0
23,23,23,35,18.0
24,24,24,37,29.0
25,25,26,41,40.0
26,26,28,44,45.0
27,27,28,43,71.0
28,28,28,39,105.0
29,29,29,47,25.0
30,30,33,49,21.0
31,31,35,49,51.0
32,32,35,50,36.0
33,33,35,49,45.0
34,34,39,50,38.0
35,35,40,55,60.0
36,36,46,68,55.0
37,37,47,63,44.0
38,38,47,58,35.0
39,39,47,57,32.0
40,40,49,68,52.0
41,41,49,67,33.0
42,42,49,65,29.0
43,43,49,65,32.0
44,44,55,66,37.0
45,45,56,73,54.0
46,46,56,67,100.0
47,47,57,68,33.0
48,48,57,70,29.0
49,49,58,62,52.0
50,50,58,75,32.0
51,51,59,70,19.0
52,52,62,78,51.0
53,53,65,80,23.0
54,54,67,83,63.0
55,55,68,83,35.0
56,56,68,88,22.0
57,57,69,82,24.0
58,58,69,83,29.0
59,59,69,82,25.0
60,60,70,86,42.0
61,61,70,82,35.0
62,62,70,87,33.0
63,63,70,80,28.0
64,64,70,82,24.0
65,65,73,86,48.0
66,66,74,84,16.0
67,67,77,88,92.0
68,68,78,95,38.0
69,69,78,91,36.0
70,70,81,92,21.0
71,71,83,100,28.0
72,72,84,99,15.0
73,73,85,100,29.0
74,74,85,103,39.0
75,75,86,102,16.0
76,76,87,99,74.0
77,77,87,94,53.0
78,78,88,102,30.0
79,79,88,104,36.0
80,80,88,105,28.0
81,81,90,101,29.0
82,82,90,105,48.0
83,83,92,111,53.0
84,84,94,106,48.0
85,85,95,107,18.0
86,86,95,108,24.0
87,87,95,110,37.0
88,88,96,118,72.0
89,89,101,116,26.0
90,90,101,119,31.0
91,91,103,118,29.0
92,92,104,118,29.0
93,93,104,116,75.0
94,94,105,118,46.0
95,95,106,122,115.0
96,96,106,117,52.0
97,97,110,120,67.0
98,98,110,121,23.0
99,99,111,126,33.0
100,100,111,124,79.0
101,101,111,122,39.0
102,102,114,127,42.0
103,103,116,126,88.0
104,104,117,130,39.0
105,105,117,134,39.0
106,106,118,131,36.0
107,107,119,132,59.0
108,108,119,127,31.0
109,109,119,131,19.0
110,110,120,129,60.0
111,111,120,129,42.0
112,112,121,139,40.0
113,113,124,140,59.0
114,114,125,142,40.0
115,115,125,135,75.0
116,116,125,138,35.0
117,117,125,143,24.0
118,118,125,138,63.0
119,119,126,145,57.0
120,120,126,146,53.0
121,121,126,132,24.0
122,122,127,140,51.0
123,123,127,142,27.0
124,124,128,141,29.0
125,125,130,143,58.0
126,126,132,145,26.0
127,127,133,145,53.0
128,128,134,142,22.0
129,129,134,150,31.0
130,130,137,161,29.0
131,131,138,146,50.0
132,132,138,155,20.0
133,133,139,153,19.0
134,134,142,150,24.0
135,135,144,153,26.0
136,136,146,160,48.0
137,137,146,156,82.0
138,138,148,160,28.0
139,139,150,162,47.0
140,140,150,170,25.0
141,141,150,164,39.0
142,142,151,163,35.0
143,143,151,170,24.0
144,144,154,174,84.0
145,145,154,170,53.0
146,146,154,164,26.0
147,147,155,173,40.0
148,148,156,169,76.0
149,149,156,173,26.0
150,150,156,172,55.0
151,151,158,173,37.0
152,152,159,175,52.0
153,153,160,177,19.0
154,154,160,174,33.0
155,155,161,175,28.0
156,156,165,175,28.0
157,157,165,178,29.0
158,159,167,178,55.0
159,162,169,180,22.0
