,req_id,order_time,desired_time,rental_length
0,0,1,21,25.0
1,1,1,16,37.0
2,2,1,15,22.0
3,3,6,29,86.0
4,4,7,19,24.0
5,5,7,21,94.0
6,6,8,21,23.0
7,7,9,25,62.0
8,8,10,25,98.0
9,9,11,27,68.0
10,10,11,24,12.0
11,11,12,23,106.0
12,12,13,24,46.0
13,13,18,30,27.0
14,14,18,31,34.0
15,15,20,29,63.0
16,16,20,37,52.0
17,17,21,30,58.0
18,18,21,29,42.0
19,19,22,33,41.0
20,20,22,33,29.0
21,21,24,36,92.0
22,22,25,32,8.0
23,23,26,39,30.0
24,24,26,41,20.0
25,25,28,38,28.0
26,26,28,44,43.0
27,27,28,38,53.0
28,28,30,48,34.0
29,29,31,44,18.0
30,30,31,45,31.0
31,31,34,47,12.0
32,32,34,51,27.0
33,33,37,50,28.0
34,34,37,49,7.0
35,35,38,48,53.0
36,36,38,55,30.0
37,37,38,48,26.0
38,38,39,49,49.0
39,39,41,57,48.0
40,40,42,61,28.0
41,41,42,52,57.0
42,42,43,55,62.0
43,43,46,56,60.0
44,44,47,60,21.0
45,45,47,61,38.0
46,46,49,66,100.0
47,47,49,62,27.0
48,48,50,66,37.0
49,49,50,63,23.0
50,50,52,66,33.0
51,51,53,67,16.0
52,52,55,67,56.0
53,53,57,69,25.0
54,54,57,77,29.0
55,55,58,68,66.0
56,56,60,75,22.0
57,57,61,72,25.0
58,58,62,76,40.0
59,59,62,73,27.0
60,60,63,71,27.0
61,61,63,77,57.0
62,62,65,78,38.0
63,63,66,81,33.0
64,64,68,80,37.0
65,65,70,90,34.0
66,66,70,83,69.0
67,67,71,86,12.0
68,68,72,88,55.0
69,69,74,93,20.0
70,70,75,90,44.0
71,71,77,88,20.0
72,72,78,93,34.0
73,73,78,95,47.0
74,74,79,96,40.0
75,75,80,94,18.0
76,76,81,96,40.0
77,77,82,101,24.0
78,78,85,99,40.0
79,79,85,99,67.0
80,80,87,107,22.0
81,81,90,112,59.0
82,82,90,109,16.0
83,83,93,113,25.0
84,84,93,105,54.0
85,85,94,109,34.0
86,86,96,110,32.0
87,87,97,111,55.0
88,88,97,110,39.0
89,89,98,112,52.0
90,90,98,112,22.0
91,91,98,107,54.0
92,92,99,112,60.0
93,93,100,112,57.0
94,94,100,113,96.0
95,95,101,118,53.0
96,96,101,115,39.0
97,97,103,114,34.0
98,98,104,116,33.0
99,99,104,123,44.0
100,100,105,116,41.0
101,101,106,119,22.0
102,102,109,123,33.0
103,103,109,123,56.0
104,104,110,131,61.0
105,105,112,125,24.0
106,106,114,127,17.0
107,107,115,132,53.0
108,108,120,140,47.0
109,109,120,129,73.0
110,110,120,142,20.0
111,111,121,137,34.0
112,112,122,133,48.0
113,113,122,132,41.0
114,114,123,132,28.0
115,115,123,138,17.0
116,116,125,137,54.0
117,117,125,139,50.0
118,118,126,137,30.0
119,119,126,146,43.0
120,120,128,143,30.0
121,121,130,147,40.0
122,122,130,143,13.0
123,123,131,149,64.0
124,124,133,147,47.0
125,125,134,147,43.0
126,126,135,152,103.0
127,127,135,148,37.0
128,128,137,155,34.0
129,129,137,150,31.0
130,130,138,148,43.0
131,131,139,153,34.0
132,132,141,157,29.0
133,133,142,153,75.0
134,134,142,153,33.0
135,135,143,159,38.0
136,136,145,166,17.0
137,137,145,156,48.0
138,138,146,169,31.0
139,139,146,159,35.0
140,140,147,163,51.0
141,141,147,162,14.0
142,142,149,169,29.0
143,143,149,166,40.0
144,144,150,163,18.0
145,145,151,163,32.0
146,146,152,166,50.0
147,147,154,167,38.0
148,148,155,167,55.0
149,149,156,170,17.0
150,150,156,170,34.0
151,151,157,172,18.0
152,152,159,182,24.0
153,153,161,175,15.0
154,154,161,182,23.0
155,155,161,178,90.0
156,156,161,174,39.0
157,157,161,175,57.0
158,158,162,180,54.0
159,159,163,176,16.0
160,160,164,175,16.0
161,162,164,176,12.0
162,164,165,175,18.0
163,165,167,178,83.0
