,req_id,order_time,desired_time,rental_length
0,0,1,15,39.0
1,1,4,21,20.0
2,2,5,15,50.0
3,3,8,21,20.0
4,4,10,24,23.0
5,5,11,31,27.0
6,6,12,25,33.0
7,7,13,28,57.0
8,8,13,23,32.0
9,9,14,30,25.0
10,10,15,31,21.0
11,11,16,33,42.0
12,12,18,34,12.0
13,13,19,35,18.0
14,14,20,31,29.0
15,15,22,36,41.0
16,16,23,36,45.0
17,17,24,43,43.0
18,18,24,35,30.0
19,19,25,41,62.0
20,20,25,37,33.0
21,21,26,43,27.0
22,22,27,40,22.0
23,23,28,47,39.0
24,24,29,44,92.0
25,25,30,38,42.0
26,26,31,41,59.0
27,27,31,49,19.0
28,28,34,46,49.0
29,29,34,45,35.0
30,30,36,52,79.0
31,31,39,57,61.0
32,32,40,50,27.0
33,33,40,52,18.0
34,34,40,51,27.0
35,35,41,55,70.0
36,36,42,58,33.0
37,37,42,54,73.0
38,38,42,50,46.0
39,39,44,63,76.0
40,40,45,59,31.0
41,41,45,60,55.0
42,42,46,63,47.0
43,43,47,67,22.0
44,44,48,65,45.0
45,45,50,64,59.0
46,46,50,65,22.0
47,47,50,60,26.0
48,48,52,66,33.0
49,49,53,70,26.0
50,50,54,70,50.0
51,51,54,71,42.0
52,52,54,69,27.0
53,53,55,68,38.0
54,54,56,64,51.0
55,55,57,76,23.0
56,56,59,77,35.0
57,57,60,71,23.0
58,58,60,68,42.0
59,59,60,78,35.0
60,60,60,72,32.0
61,61,60,76,34.0
62,62,61,71,47.0
63,63,61,78,37.0
64,64,64,78,53.0
65,65,66,85,41.0
66,66,67,75,16.0
67,67,68,85,39.0
68,68,69,84,69.0
69,69,70,80,136.0
70,70,71,83,20.0
71,71,71,83,82.0
72,72,72,84,89.0
73,73,73,87,13.0
74,74,74,88,60.0
75,75,75,89,40.0
76,76,76,88,56.0
77,77,77,93,95.0
78,78,77,95,36.0
79,79,77,93,94.0
80,80,80,95,34.0
81,81,81,93,147.0
82,82,82,95,32.0
83,83,82,90,45.0
84,84,86,97,51.0
85,85,87,108,54.0
86,86,87,102,47.0
87,87,88,97,21.0
88,88,88,103,55.0
89,89,88,104,40.0
90,90,89,101,41.0
91,91,90,107,24.0
92,92,91,100,75.0
93,93,93,107,20.0
94,94,93,104,40.0
95,95,94,112,19.0
96,96,94,105,33.0
97,97,96,109,68.0
98,98,99,113,23.0
99,99,100,113,30.0
100,100,100,113,55.0
101,101,101,110,26.0
102,102,103,113,34.0
103,103,104,122,30.0
104,104,105,128,60.0
105,105,106,124,19.0
106,106,107,126,45.0
107,107,107,125,120.0
108,108,108,119,29.0
109,109,109,123,14.0
110,110,109,125,47.0
111,111,110,126,49.0
112,112,111,126,79.0
113,113,112,124,25.0
114,114,113,128,54.0
115,115,115,129,18.0
116,116,116,128,53.0
117,117,117,136,38.0
118,118,119,132,34.0
119,119,120,133,63.0
120,120,120,133,42.0
121,121,123,140,44.0
122,122,124,141,65.0
123,123,126,137,74.0
124,124,129,144,34.0
125,125,129,146,67.0
126,126,129,145,69.0
127,127,129,139,23.0
128,128,130,147,41.0
129,129,130,148,40.0
130,130,132,147,42.0
131,131,133,145,28.0
132,132,133,152,35.0
133,133,135,148,28.0
134,134,137,147,47.0
135,135,138,146,28.0
136,136,142,157,66.0
137,137,142,157,56.0
138,138,146,153,26.0
139,139,147,156,40.0
140,140,148,163,23.0
141,141,151,163,45.0
142,142,152,172,42.0
143,143,153,163,34.0
144,144,155,171,35.0
145,145,155,167,62.0
146,146,155,170,37.0
147,147,156,169,30.0
148,148,156,170,53.0
149,149,158,169,33.0
150,150,158,171,63.0
151,151,158,172,59.0
152,152,162,175,47.0
153,153,162,173,80.0
154,154,163,179,39.0
155,155,164,173,15.0
156,156,167,182,70.0
157,158,168,180,24.0
158,161,169,180,24.0
159,162,169,179,29.0
